id	db	name	hard_NO_EXCEPTION	soft_NO_EXCEPTION	hard_allow_glycosyl	soft_allow_glycosyl	hard_allow_nucleotide	soft_allow_nucleotide	hard_allow_methyl	soft_allow_methyl	hard_allow_lipid	soft_allow_lipid
K26971	KEGG	T; Enterobacteria phage tail assembly protein GT	True	False	False	False	False	False	False	False	False	False
K26973	KEGG	M; Enterobacteria phage tail tip protein M	True	False	False	False	False	False	False	False	False	False
K26974	KEGG	L; Enterobacteria phage tail tip protein L	True	False	False	False	False	False	False	False	False	False
K26975	KEGG	K; Enterobacteria phage tail tip assembly protein K	True	False	False	False	False	False	False	False	False	False
K26976	KEGG	I; Enterobacteria phage tail tip assembly protein I	True	False	False	False	False	False	False	False	False	False
K26980	KEGG	tfa; Enterobacteria phage tail fiber assembly protein	True	False	False	False	False	False	False	False	False	False
K26992	KEGG	sigO; RNA polymerase sigma-O factor	True	False	False	False	False	False	False	False	False	False
K27000	KEGG	sigH; RNA polymerase sigma-H factor	True	False	False	False	False	False	False	False	False	False
K27008	KEGG	ORF3b; Bromovirus capsid protein	True	False	False	False	False	False	False	False	False	False
K27013	KEGG	ORF5; Closteroviridae minor capsid protein	True	False	False	False	False	False	False	False	False	False
K27021	KEGG	gp1; Genomoviridae capsid protein	True	False	False	False	False	False	False	False	False	False
K27047	KEGG	K27047; Rudiviridae major capsid protein	True	False	False	False	False	False	False	False	False	False
K27053	KEGG	ORF2; Tombusviridae capsid protein	True	False	False	False	False	False	False	False	False	False
K27058	KEGG	s2gp1; Virgaviridae capsid protein	True	False	False	False	False	False	False	False	False	False
K27081	KEGG	SORC1; VPS10 domain-containing receptor SorCS1	True	False	False	False	False	False	False	False	False	False
K27082	KEGG	SORC2; VPS10 domain-containing receptor SorCS2	True	False	False	False	False	False	False	False	False	False
K27083	KEGG	SORC3; VPS10 domain-containing receptor SorCS3	True	False	False	False	False	False	False	False	False	False
K27180	KEGG	K27180; 2-epi-5-epi-valiolone dehydrogenase / demethylgadusol O-methyltransferase [EC:1.3.1.126 2.1.1.391]	True	False	False	False	False	False	False	False	False	False
K27217	KEGG	K27217; Kuttervirus endonuclease	True	False	False	False	False	False	False	False	False	False
K27218	KEGG	K27218; Ackermannviridae endonuclease V N-glycosylase UV repair enzyme	True	False	False	False	False	False	False	False	False	False
K27219	KEGG	K27219; Ackermannviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27220	KEGG	K27220; Ackermannviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27221	KEGG	K27221; Kuttervirus GIY-YIG homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27222	KEGG	K27222; Ackermannviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27223	KEGG	K27223; Autographiviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27224	KEGG	K27224; Ackermannviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27225	KEGG	K27225; Salmonella phage homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27226	KEGG	K27226; Salmonella phage homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27227	KEGG	K27227; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27228	KEGG	K27228; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27229	KEGG	K27229; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27230	KEGG	K27230; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27231	KEGG	K27231; Salmonella phage homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27232	KEGG	K27232; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27233	KEGG	K27233; Salmonella phage homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27234	KEGG	K27234; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27235	KEGG	K27235; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27236	KEGG	K27236; Salmonella phage homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27248	KEGG	K27248; Ackermannviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27249	KEGG	K27249; Ackermannviridae homing endonuclease with GIY-YIG motif	True	False	False	False	False	False	False	False	False	False
K27250	KEGG	K27250; Ackermannviridae recombination endonuclease subunit	True	False	False	False	False	False	False	False	False	False
K27251	KEGG	K27251; Ascovirus DNA repair exonuclease	True	False	False	False	False	False	False	False	False	False
K27252	KEGG	K27252; Heliothis virescens ascovirus nuclease-VHS inhibit celluar gene expression	True	False	False	False	False	False	False	False	False	False
K27253	KEGG	K27253; Ascovirus putative S1/P1 nuclease	True	False	False	False	False	False	False	False	False	False
K27254	KEGG	K27254; Erwinia phage DNA endonuclease-like protein	True	False	False	False	False	False	False	False	False	False
K27255	KEGG	K27255; Autographiviridae DNA polymerase exonuclease subunit	True	False	False	False	False	False	False	False	False	False
K27256	KEGG	K27256; Autographiviridae DNA polymerase exonuclease subunit	True	False	False	False	False	False	False	False	False	False
K27257	KEGG	K27257; Pradovirus DNA polymerase exonuclease subunit	True	False	False	False	False	False	False	False	False	False
K27270	KEGG	pduO; corrinoid adenosyltransferase [EC:2.5.1.-]	True	False	False	False	False	False	False	False	False	False
K27278	KEGG	K27278; Xanthomonas phage DNA polymerase exonuclease subunit	True	False	False	False	False	False	False	False	False	False
K27279	KEGG	K27279; Pseudomonas phage DNA polymerase exonuclease subunit	True	False	False	False	False	False	False	False	False	False
K27280	KEGG	K27280; Autographiviridae DNA repair exonuclease	True	False	False	False	False	False	False	False	False	False
K27281	KEGG	K27281; Pectobacterium phage endonuclease	True	False	False	False	False	False	False	False	False	False
K27282	KEGG	K27282; Autographiviridae endonuclease	True	False	False	False	False	False	False	False	False	False
K27283	KEGG	K27283; Autographiviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27284	KEGG	K27284; Escherichia phage endonuclease	True	False	False	False	False	False	False	False	False	False
K27285	KEGG	K27285; Autographiviridae endonuclease	True	False	False	False	False	False	False	False	False	False
K27286	KEGG	K27286; Autographiviridae endonuclease VII	True	False	False	False	False	False	False	False	False	False
K27287	KEGG	K27287; Autographiviridae endonuclease VII	True	False	False	False	False	False	False	False	False	False
K27293	KEGG	K27293; Autographiviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27294	KEGG	K27294; Autographiviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27295	KEGG	K27295; Pseudomonas phage exonuclease	True	False	False	False	False	False	False	False	False	False
K27296	KEGG	K27296; Vibrio phage exonuclease	True	False	False	False	False	False	False	False	False	False
K27297	KEGG	K27297; Autographiviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27298	KEGG	K27298; Autographiviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27299	KEGG	K27299; Autographiviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27300	KEGG	K27300; Autographiviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27301	KEGG	K27301; Pectobacterium phage exonuclease	True	False	False	False	False	False	False	False	False	False
K27302	KEGG	K27302; Erwinia phage exonuclease	True	False	False	False	False	False	False	False	False	False
K27303	KEGG	K27303; Autographiviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27321	KEGG	K27321; Casjensviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27322	KEGG	K27322; Autographiviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27323	KEGG	K27323; Autographiviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27324	KEGG	K27324; Demerecviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27325	KEGG	K27325; Yersinia phage homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27326	KEGG	K27326; Drexlerviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27327	KEGG	K27327; Hafunaviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27328	KEGG	K27328; Bacillus phage primase	True	False	False	False	False	False	False	False	False	False
K27329	KEGG	K27329; Autographiviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27330	KEGG	K27330; Crassvirales DNA primase	True	False	False	False	False	False	False	False	False	False
K27331	KEGG	K27331; Megaviricetes DNA primase	True	False	False	False	False	False	False	False	False	False
K27332	KEGG	K27332; Peduoviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27333	KEGG	K27333; Autographiviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27334	KEGG	K27334; Peduoviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27335	KEGG	K27335; Chlorovirus DNA primase	True	False	False	False	False	False	False	False	False	False
K27336	KEGG	K27336; Zierdtviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27337	KEGG	K27337; Acinetobacter phage putative DNA exonuclease	True	False	False	False	False	False	False	False	False	False
K27338	KEGG	K27338; Autographiviridae putative HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27349	KEGG	RKM2; ribosomal lysine N-methyltransferase 2 [EC:2.1.1.-]	True	False	False	False	False	False	False	False	False	False
K27361	KEGG	K27361; Betabaculovirus alkaline exonuclease	True	False	False	False	False	False	False	False	False	False
K27362	KEGG	K27362; Aeromonas phage 3'-5' exoribonuclease	True	False	False	False	False	False	False	False	False	False
K27363	KEGG	K27363; Ruegeria phage DNA repair exonuclease	True	False	False	False	False	False	False	False	False	False
K27364	KEGG	K27364; Casjensviridae endonuclease	True	False	False	False	False	False	False	False	False	False
K27365	KEGG	K27365; Ruegeria phage endonuclease	True	False	False	False	False	False	False	False	False	False
K27366	KEGG	K27366; Ruegeria phage exonuclease	True	False	False	False	False	False	False	False	False	False
K27367	KEGG	K27367; Xylella phage exonuclease	True	False	False	False	False	False	False	False	False	False
K27368	KEGG	K27368; Casjensviridae exonuclease	True	False	False	False	False	False	False	False	False	False
K27369	KEGG	K27369; Casjensviridae exonuclease recombination-associated	True	False	False	False	False	False	False	False	False	False
K27370	KEGG	K27370; Lavrentievavirus exonuclease recombination-associated	True	False	False	False	False	False	False	False	False	False
K27371	KEGG	K27371; Aeromonas phage exonuclease recombination-associated	True	False	False	False	False	False	False	False	False	False
K27372	KEGG	K27372; Chaseviridae 5'-3' exonuclease	True	False	False	False	False	False	False	False	False	False
K27373	KEGG	K27373; Chaseviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27374	KEGG	T5p150; Demerecviridae putative endonuclease [EC:3.1.-.-]	True	False	False	False	False	False	False	False	False	False
K27375	KEGG	K27375; Vibrio phage exodeoxyribonuclease VIII	True	False	False	False	False	False	False	False	False	False
K27376	KEGG	D15; Demerecviridae flap endonuclease [EC:3.1.11.- 3.1.11.3]	True	False	False	False	False	False	False	False	False	False
K27377	KEGG	K27377; Schitoviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27378	KEGG	K27378; Mesyanzhinovviridae DNA primase	True	False	False	False	False	False	False	False	False	False
K27379	KEGG	K27379; Demerecviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27380	KEGG	K27380; Demerecviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27399	KEGG	K27399; Demerecviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27400	KEGG	K27400; Demerecviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
K27403	KEGG	K27403; Demerecviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27404	KEGG	K27404; Demerecviridae homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27405	KEGG	K27405; Epseptimavirus homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27406	KEGG	K27406; Vibrio phage putative exodeoxyribonuclease	True	False	False	False	False	False	False	False	False	False
K27416	KEGG	U70; Roseolovirus alkaline exonuclease	True	False	False	False	False	False	False	False	False	False
K27418	KEGG	K27418; Demerecviridae HNH homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27420	KEGG	K27420; Demerecviridae putative homing endonuclease	True	False	False	False	False	False	False	False	False	False
K27421	KEGG	ORF142, T5p149; Demerecviridae nicking endonuclease [EC:3.1.21.-]	True	False	False	False	False	False	False	False	False	False
K27422	KEGG	D12; Demerecviridae probable exonuclease subunit 1 [EC:3.1.11.-]	True	False	False	False	False	False	False	False	False	False
K27423	KEGG	D13; Demerecviridae probable exonuclease subunit 2 [EC:3.1.11.-]	True	False	False	False	False	False	False	False	False	False
K27424	KEGG	K27424; Drexlerviridae DNA repair exonuclease	True	False	False	False	False	False	False	False	False	False
K27425	KEGG	K27425; Drexlerviridae exonuclease VIII	True	False	False	False	False	False	False	False	False	False
K27428	KEGG	K27428; Drexlerviridae HNH endonuclease	True	False	False	False	False	False	False	False	False	False
