id	db	name	category_L1	category_L2	category_L3
K20334	KEGG	cviR; LuxR family transcriptional regulator, quorum-sensing system regulator CviR	Quorum sensing & cell-cell signalling	Quorum sensing	
K20334	KEGG	cviR; LuxR family transcriptional regulator, quorum-sensing system regulator CviR	Transcriptional regulation	General regulator	
K20338	KEGG	rot; MarR family transcriptional regulator, global regulator for virulence	Transcriptional regulation	General regulator	
K20339	KEGG	agrC2; two-component system, LytTR family, sensor histidine kinase AgrC2 [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
K20340	KEGG	agrA2; two-component system, LytTR family, response regulator AgrA2	Signal transduction & two-component systems	Two-component / sensor-response	
K20340	KEGG	agrA2; two-component system, LytTR family, response regulator AgrA2	Transcriptional regulation	General regulator	
K20342	KEGG	comR; HTH-type transcriptional regulator, regulator for ComX	Transcriptional regulation	General regulator	
K20373	KEGG	rgg2; HTH-type transcriptional regulator, SHP2-responsive activator	Transcriptional regulation	Activator	
K20374	KEGG	rgg3; HTH-type transcriptional regulator, SHP3-responsive repressor	Transcriptional regulation	Repressor	
K20375	KEGG	ropB, rgg1; HTH-type transcriptional regulator, pheromone-responsive regulator	Transcriptional regulation	General regulator	
K20377	KEGG	prgX; HTH-type transcriptional regulator, major conjugation operon repressor	Transcriptional regulation	Repressor	
K20380	KEGG	traA; HTH-type transcriptional regulator, pheromone-responsive repressor	Transcriptional regulation	Repressor	
K20381	KEGG	traE1; regulatory protein	Transcriptional regulation	General regulator	
K20387	KEGG	cylR1; regulatory protein CylR1	Transcriptional regulation	General regulator	
K20388	KEGG	cylR2; HTH-type transcriptional regulator, cytolysin regulator	Transcriptional regulation	General regulator	
K20389	KEGG	phrH; phosphatase RapH regulator	Transcriptional regulation	General regulator	
K20390	KEGG	papR; regulatory peptide PapR	Transcriptional regulation	General regulator	
K20391	KEGG	plcR; HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes	Transcriptional regulation	General regulator	
K20405	KEGG	NPRL2, NPR2; nitrogen permease regulator 2	Transcriptional regulation	General regulator	
K20406	KEGG	NPRL3, NPR3; nitrogen permease regulator 3	Transcriptional regulation	General regulator	
K20480	KEGG	nprR, nprA; HTH-type transcriptional regulator, quorum sensing regulator NprR	Quorum sensing & cell-cell signalling	Quorum sensing	
K20480	KEGG	nprR, nprA; HTH-type transcriptional regulator, quorum sensing regulator NprR	Transcriptional regulation	General regulator	
K20481	KEGG	nprX, nprRB; regulatory peptide NprX	Transcriptional regulation	General regulator	
K20487	KEGG	nisK, spaK; two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
K20488	KEGG	nisR, spaR; two-component system, OmpR family, lantibiotic biosynthesis response regulator NisR/SpaR	Signal transduction & two-component systems	Two-component / sensor-response	
K20488	KEGG	nisR, spaR; two-component system, OmpR family, lantibiotic biosynthesis response regulator NisR/SpaR	Transcriptional regulation	General regulator	
K20539	KEGG	blcR; IclR family transcriptional regulator, blcABC operon repressor	Transcriptional regulation	Repressor	
K20540	KEGG	cepR2; LuxR family transcriptional regulator, quorum-sensing system regulator CepR2	Quorum sensing & cell-cell signalling	Quorum sensing	
K20540	KEGG	cepR2; LuxR family transcriptional regulator, quorum-sensing system regulator CepR2	Transcriptional regulation	General regulator	
K20552	KEGG	ler; transcriptional regulator of LEE operons	Transcriptional regulation	General regulator	
K20554	KEGG	rnaIII; small regulatory RNA RNAIII	Transcriptional regulation	General regulator	
K20557	KEGG	VIP1; transcription factor VIP1	Transcriptional regulation	DNA-binding transcription factor	
K20558	KEGG	SPCH; transcription factor SPEECHLESS	Transcriptional regulation	DNA-binding transcription factor	
K20675	KEGG	SPIRIT; serine protease immune response integrator	Signal transduction & two-component systems	Two-component / sensor-response	
K20701	KEGG	PIRK; poor Imd response upon knock-in	Signal transduction & two-component systems	Two-component / sensor-response	
K20719	KEGG	SIGMAR1; sigma non-opioid intracellular receptor	Transcriptional regulation	Sigma factor	
K20795	KEGG	PRDM6; [histone H4]-lysine20 N-methyltransferase PRDM6 [EC:2.1.1.361]	Chromatin/nucleoid organization & epigenetic regulation	Nucleoid-associated / histone-like	
K20796	KEGG	PRDM7_9; [histone H3]-lysine4 N-trimethyltransferase PRDM7/9 [EC:2.1.1.354]	Chromatin/nucleoid organization & epigenetic regulation	Nucleoid-associated / histone-like	
K20918	KEGG	vpsT; LuxR family transcriptional regulator, positive regulator of biofilm formation	Transcriptional regulation	General regulator	
K20919	KEGG	vpsR, cpsR; sigma-54 dependent transcriptional regulator, positive regulator of biofilm formation	Transcriptional regulation	Sigma factor	
K20968	KEGG	exsA; AraC family transcriptional regulator, exoenzyme S synthesis regulatory protein ExsA	Transcriptional regulation	General regulator	
K20969	KEGG	rsmY; small regulatory RNA RsmY	Transcriptional regulation	General regulator	
K20970	KEGG	rsmZ; small regulatory RNA RsmZ	Transcriptional regulation	General regulator	
K20971	KEGG	ladS; two-component system, sensor histidine kinase LadS	Signal transduction & two-component systems	Two-component / sensor-response	
K20972	KEGG	retS; two-component system, sensor histidine kinase RetS	Signal transduction & two-component systems	Two-component / sensor-response	
K20973	KEGG	sagS; two-component system, sensor histidine kinase SagS [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
K20974	KEGG	K20974; two-component system, sensor histidine kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
K20975	KEGG	K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]	Signal transduction & two-component systems	Two-component / sensor-response	
K20977	KEGG	hsbR; two-component system, HptB-dependent secretion and biofilm response regulator	Signal transduction & two-component systems	Two-component / sensor-response	
K20977	KEGG	hsbR; two-component system, HptB-dependent secretion and biofilm response regulator	Transcriptional regulation	General regulator	
K20978	KEGG	hsbA; HptB-dependent secretion and biofilm anti anti-sigma factor	Transcriptional regulation	Sigma factor	
K21025	KEGG	fimX; multidomain signaling protein FimX	Other		
K21080	KEGG	RAP94; Poxviridae RNA polymerase-associated transcription-specificity factor	Transcriptional regulation	Transcription-associated (other)	
K21089	KEGG	mlrA; MerR family transcriptional regulator, activator of the csg genes	Transcriptional regulation	Activator	
K21091	KEGG	mcaS; small regulatory RNA McaS	Transcriptional regulation	General regulator	
K21184	KEGG	sgcC, mdpC; two-component FAD-dependent monooxygenase [EC:1.14.14.15 1.14.14.-]	Signal transduction & two-component systems	Two-component / sensor-response	
K21245	KEGG	SUPT20H; transcription factor SPT20 homolog	Transcriptional regulation	DNA-binding transcription factor	
K21290	KEGG	PIK3R5_6; phosphoinositide-3-kinase regulatory subunit 5/6	Transcriptional regulation	General regulator	
K21321	KEGG	bmoB; butane monooxygenase regulatory protein	Transcriptional regulation	General regulator	
K21361	KEGG	CITED2; Cbp/p300-interacting transactivator 2	Other		
K21388	KEGG	AHR1; adhesion and hyphal regulator 1	Transcriptional regulation	General regulator	
K21392	KEGG	AEBP1; adipocyte enhancer-binding protein 1	Transcriptional regulation	Enhancer	
K21404	KEGG	AKNA; AT-hook-containing transcription factor	Transcriptional regulation	DNA-binding transcription factor	
K21405	KEGG	acoR; sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR	Transcriptional regulation	Sigma factor	
K21406	KEGG	ATF3, A3-3; activating transcription factor 3	Transcriptional regulation	DNA-binding transcription factor	
K21408	KEGG	ADIRF; adipogenesis regulatory factor	Transcriptional regulation	General regulator	
K21432	KEGG	NOXA1; NADPH oxidase activator 1	Transcriptional regulation	Activator	
K21450	KEGG	ARAR; arabinolytic transcriptional activator AraR	Transcriptional regulation	Activator	
K21451	KEGG	XLNR; xylanolytic transcriptional activator XlnR	Transcriptional regulation	Activator	
K21452	KEGG	MBZ1; bZIP-type transcription factor MBZ1	Transcriptional regulation	DNA-binding transcription factor	
K21453	KEGG	icaR; TetR/AcrR family transcriptional regulator, biofilm operon repressor	Transcriptional regulation	Repressor	
K21454	KEGG	tcaR; MarR family transcriptional regulator, teicoplanin-associated locus regulator	Transcriptional regulation	General regulator	
K21455	KEGG	CON7; transcription factor CON7	Transcriptional regulation	DNA-binding transcription factor	
K21543	KEGG	CRZ1, CRZA; transcription factor CRZ1	Transcriptional regulation	DNA-binding transcription factor	
K21544	KEGG	NSF1, BCR1, DVRA; C2H2 transcription facotor	Transcriptional regulation	Transcription-associated (other)	
K21545	KEGG	MNL1, SEB1, SEBA, COM2; C2H2 transcription facotor	Transcriptional regulation	Transcription-associated (other)	
K21546	KEGG	GLIZ; C6 transcription factor GliZ	Transcriptional regulation	DNA-binding transcription factor	
K21547	KEGG	PRO1, NOSA; C6 transcription factor Pro1	Transcriptional regulation	DNA-binding transcription factor	
K21548	KEGG	CREBZF; ATF/CREB family transcription factor	Transcriptional regulation	DNA-binding transcription factor	
K21554	KEGG	CREBRF, LRF; CREB3 regulatory factor	Transcriptional regulation	General regulator	
K21555	KEGG	cooA; CRP/FNR family transcriptional regulator, carbon monoxide oxidation system transcription regulator	Transcriptional regulation	Transcription-associated (other)	
K21556	KEGG	malR; CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator	Transcriptional regulation	Transcription-associated (other)	
K21557	KEGG	susR; HTH-type transcriptional regulator, polysaccharide utilization system transcription regulator	Transcriptional regulation	Transcription-associated (other)	
K21558	KEGG	cprK; CRP/FNR family transcriptional regulator, reductive dehalogenation system regulator	Transcriptional regulation	General regulator	
K21559	KEGG	cprC; NosR/NirI family transcriptional regulator, putative reductive dehalogenation system regulator	Transcriptional regulation	General regulator	
K21560	KEGG	prfA; CRP/FNR family transcriptional regulator, listeriolysin regulatory protein	Transcriptional regulation	General regulator	
K21561	KEGG	ntcA; CRP/FNR family transcriptional regulator, global nitrogen regulator	Transcriptional regulation	General regulator	
K21562	KEGG	flp; CRP/FNR family transcriptional regulator, anaerobic regulatory protein	Transcriptional regulation	General regulator	
K21563	KEGG	dnr; CRP/FNR family transcriptional regulator, dissimilatory nitrate respiration regulator	Transcriptional regulation	General regulator	
K21564	KEGG	nnrR; CRP/FNR family transcriptional regulator, nitrogen oxide reductase regulator	Transcriptional regulation	General regulator	
K21595	KEGG	CARF; calcium-responsive transcription factor	Transcriptional regulation	DNA-binding transcription factor	
K21596	KEGG	CAMTA; calmodulin-binding transcription activator	Transcriptional regulation	Activator	
K21597	KEGG	CAS5; cell wall integrity transcriptional regulator CAS5	Transcriptional regulation	General regulator	
K21598	KEGG	GCM; chorion-specific transcription factor GCM	Transcriptional regulation	DNA-binding transcription factor	
K21599	KEGG	CIART, CHRONO, GM129; circadian-associated transcriptional repressor	Transcriptional regulation	Repressor	
K21600	KEGG	csoR, ricR; CsoR family transcriptional regulator, copper-sensing transcriptional repressor	Transcriptional regulation	Repressor	
K21601	KEGG	ycnK; DeoR family transcriptional regulator, copper-sensing transcriptional repressor	Transcriptional regulation	Repressor	
K21602	KEGG	yiaJ; IclR family transcriptional regulator, carbohydrate utilization repressor	Transcriptional regulation	Repressor	
K21603	KEGG	ftcR; two-component system, OmpR family, flagellar system response regulator FtcR	Signal transduction & two-component systems	Two-component / sensor-response	
K21603	KEGG	ftcR; two-component system, OmpR family, flagellar system response regulator FtcR	Transcriptional regulation	General regulator	
K21625	KEGG	DMTF1, DMP1; cyclin-D-binding Myb-like transcription factor 1	Transcriptional regulation	DNA-binding transcription factor	
K21628	KEGG	MSA1; G1-specific transcription factors activator MSA1	Transcriptional regulation	DNA-binding transcription factor	
K21629	KEGG	MSA2; G1-specific transcription factors activator MSA2	Transcriptional regulation	DNA-binding transcription factor	
K21631	KEGG	GTI1, PAC2, WOR1; Gti1/Pac2 family transcription factor	Transcriptional regulation	DNA-binding transcription factor	
K21632	KEGG	WOR2; white-opaque regulator 2	Transcriptional regulation	General regulator	
K21633	KEGG	CZF1; zinc cluster transcription factor CZF1	Transcriptional regulation	DNA-binding transcription factor	
K21640	KEGG	nrpRII; global nitrogen regulator NrpRII	Transcriptional regulation	General regulator	
K21641	KEGG	RGT1; glucose transport transcription regulator RGT1	Transcriptional regulation	Transcription-associated (other)	
K21642	KEGG	OPI1; transcriptional repressor OPI1	Transcriptional regulation	Repressor	
K21643	KEGG	BBX, HBP2; HMG box transcription factor BBX	Transcriptional regulation	DNA-binding transcription factor	
K21644	KEGG	HBP1; HMG box transcription factor 1	Transcriptional regulation	DNA-binding transcription factor	
K21645	KEGG	hypT, qseD; LysR family transcriptional regulator, hypochlorite-specific transcription factor HypT	Transcriptional regulation	DNA-binding transcription factor	
K21646	KEGG	GCR1; glycolytic genes transcriptional activator GCR1	Transcriptional regulation	Activator	
K21650	KEGG	KIE1, ORF50; KSHV transcription activator ORF50	Transcriptional regulation	Activator	
K21651	KEGG	K15; KSHV signal transducing membrane protein	Signal transduction & two-component systems	Signalling protein (other)	
K21652	KEGG	vIRF3; KSHV interferon regulatory factor-like protein 3	Transcriptional regulation	General regulator	
K21653	KEGG	vIRF1, K9; KSHV interferon regulatory factor-like protein 1	Transcriptional regulation	General regulator	
K21654	KEGG	vIRF2, K11; KSHV interferon regulatory factor-like protein 2	Transcriptional regulation	General regulator	
K21660	KEGG	vBCL2, ORF16; KSHV apoptosis regulator BCL2 homolog	Transcriptional regulation	General regulator	
K21671	KEGG	GCR2; glycolytic genes transcriptional activator GCR2	Transcriptional regulation	Activator	
K21685	KEGG	ramA; LuxR family transcriptional regulator, regulator of acetate metabolism	Transcriptional regulation	General regulator	
K21686	KEGG	prpR; XRE family transcriptional regulator, fatty acid utilization regulator	Transcriptional regulation	General regulator	
K21696	KEGG	rcoM; LytTR family transcriptional regulator, CO-responsive transcriptional regulator RcoM	Transcriptional regulation	General regulator	
K21697	KEGG	vjbR; LuxR family transcriptional regulator, quorum-sensing system regulator VjbR	Quorum sensing & cell-cell signalling	Quorum sensing	
K21697	KEGG	vjbR; LuxR family transcriptional regulator, quorum-sensing system regulator VjbR	Transcriptional regulation	General regulator	
K21698	KEGG	aaeR; LysR family transcriptional regulator, transcriptional activator for aaeXAB operon	Transcriptional regulation	Activator	
K21699	KEGG	bauR; LysR family transcriptional regulator, transcriptional activator for bauABCD operon	Transcriptional regulation	Activator	
K21701	KEGG	btr; AraC family transcriptional regulator, transcriptional activator for feuABC-ybbA operon	Transcriptional regulation	Activator	
K21703	KEGG	cbbR, cmpR, ndhR; LysR family transcriptional regulator, low CO2-responsive transcriptional regulator	Transcriptional regulation	General regulator	
K21711	KEGG	pycR; LysR family transcriptional regulator, putative pyruvate carboxylase regulator	Transcriptional regulation	General regulator	
K21742	KEGG	ttdR; LysR family transcriptional regulator, transcriptional activator for ttdABT operon	Transcriptional regulation	Activator	
K21743	KEGG	mta; MerR family transcriptional regulator, multidrug-efflux activator	Transcriptional regulation	Activator	
K21744	KEGG	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator	Transcriptional regulation	General regulator	
K21745	KEGG	adhR; MerR family transcriptional regulator, aldehyde-responsive regulator	Transcriptional regulation	General regulator	
K21746	KEGG	rclR; AraC family transcriptional regulator, reactive chlorine species (RCS)-specific activator of rcl operon	Transcriptional regulation	Activator	
K21747	KEGG	alkR; AraC family transcriptional regulator, alkane utilization regulator	Transcriptional regulation	General regulator	
K21748	KEGG	alkS; LuxR family transcriptional regulator, alkane degradation pathway regulator	Transcriptional regulation	General regulator	
K21751	KEGG	DR1, NC2-beta; down-regulator of transcription 1	Transcriptional regulation	Transcription-associated (other)	
K21752	KEGG	DRAP1, NC2-alpha; Dr1-associated corepressor	Transcriptional regulation	Corepressor	
K21755	KEGG	bsdA; LysR family transcriptional regulator, salicylic acid-responsive activator of bsdBCD	Transcriptional regulation	Activator	
K21756	KEGG	catM; LysR family transcriptional regulator, cis,cis-muconate-responsive activator of cat and ben genes	Transcriptional regulation	Activator	
K21757	KEGG	benM; LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes	Transcriptional regulation	Activator	
K21760	KEGG	RIOX2, MINA; protein-L-histidine (3S)-3-hydroxylase / [histone H3]-trimethyl-L-lysine9 demethylase [EC:1.14.11.79 1.14.11.66]	Chromatin/nucleoid organization & epigenetic regulation	Nucleoid-associated / histone-like	
K21766	KEGG	TBCC; tubulin-specific chaperone C	Regulatory chaperones & coregulators	Regulatory chaperone	
K21767	KEGG	TBCD; tubulin-specific chaperone D	Regulatory chaperones & coregulators	Regulatory chaperone	
K21768	KEGG	TBCE; tubulin-specific chaperone E	Regulatory chaperones & coregulators	Regulatory chaperone	
K21772	KEGG	PURA; transcriptional activator protein Pur-alpha	Transcriptional regulation	Activator	
K21799	KEGG	PURB; transcriptional activator protein Pur-beta	Transcriptional regulation	Activator	
K21811	KEGG	E2; Alphapapillomavirus regulatory protein E2	Transcriptional regulation	General regulator	
K21825	KEGG	argR; AraC family transcriptional regulator, L-arginine-responsive activator	Transcriptional regulation	Activator	
K21826	KEGG	gbdR; AraC family transcriptional regulator, glycine betaine-responsive activator	Transcriptional regulation	Activator	
K21827	KEGG	arcR; IclR family transcriptional regulator, arginine deiminase pathway regulator	Transcriptional regulation	General regulator	
K21828	KEGG	arcR; CRP/FNR family transcriptional regulator, arginine deiminase pathway regulator	Transcriptional regulation	General regulator	
K21829	KEGG	dauR; D-arginine utilization repressor	Transcriptional regulation	Repressor	
K21847	KEGG	SGSM1, RUTBC2; small G protein signaling modulator 1	Other		
K21851	KEGG	SGSM2, RUTBC1; small G protein signaling modulator 2	Other		
K21858	KEGG	vIRF4, K10; KSHV interferon regulatory factor-like protein 4	Transcriptional regulation	General regulator	
K21859	KEGG	KIE2, ORF45; KSHV transcription activator ORF45	Transcriptional regulation	Activator	
K21884	KEGG	cmr; CRP/FNR family transcriptional regulator, cAMP and macrophage regulator	Transcriptional regulation	General regulator	
K21885	KEGG	cmtR; ArsR family transcriptional regulator, cadmium/lead-responsive transcriptional repressor	Transcriptional regulation	Repressor	
K21886	KEGG	nmtR; ArsR family transcriptional regulator, nickel/cobalt-responsive transcriptional repressor	Transcriptional regulation	Repressor	
K21900	KEGG	cysL; LysR family transcriptional regulator, transcriptional activator of the cysJI operon	Transcriptional regulation	Activator	
K21901	KEGG	dctR; LuxR family transcriptional regulator, dicarboxylate transport regulator	Transcriptional regulation	General regulator	
K21902	KEGG	yfmP; MerR family transcriptional regulator, repressor of the yfmOP operon	Transcriptional regulation	Repressor	
K21903	KEGG	cadC, smtB; ArsR family transcriptional regulator, lead/cadmium/zinc/bismuth-responsive transcriptional repressor	Transcriptional regulation	Repressor	
K21905	KEGG	gadX; AraC family transcriptional regulator, glutamate-dependent acid resistance regulator	Transcriptional regulation	General regulator	
K21906	KEGG	gadW; AraC family transcriptional regulator, glutamate-dependent acid resistance regulator	Transcriptional regulation	General regulator	
K21907	KEGG	gadE; LuxR family transcriptional regulator, glutamate-dependent acid resistance regulator	Transcriptional regulation	General regulator	
K21959	KEGG	ftsR; LysR family transcriptional regulator, cell division regulator	Transcriptional regulation	General regulator	
K21960	KEGG	ytlI; LysR family transcriptional regulator, regulator of the ytmI operon	Transcriptional regulation	General regulator	
K21961	KEGG	ethR, etaR; TetR/AcrR family transcriptional regulator, ethionamide resistance regulator	Transcriptional regulation	General regulator	
K21962	KEGG	acnR; TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase	Transcriptional regulation	Repressor	
K21963	KEGG	ecpR, matA; LuxR family transcriptional regulator, Mat/Ecp fimbriae transcriptional regulator	Transcriptional regulation	General regulator	
K21965	KEGG	ecpB, matC; Mat/Ecp fimbriae periplasmic chaperone	Regulatory chaperones & coregulators	Regulatory chaperone	
K21968	KEGG	ecpE, matF; Mat/Ecp fimbriae periplasmic chaperone	Regulatory chaperones & coregulators	Regulatory chaperone	
K21972	KEGG	bluR; MerR family transcriptional regulator, repressor of blue light- and temperature-responsive genes	Transcriptional regulation	Repressor	
K21973	KEGG	bluF; blue light- and temperature-responsive anti-repressor	Transcriptional regulation	Repressor	
K21974	KEGG	ycgZ; probable RcsB/C two-component-system connector	Signal transduction & two-component systems	Two-component / sensor-response	
K21975	KEGG	ymgA; probable RcsB/C two-component-system connector	Signal transduction & two-component systems	Two-component / sensor-response	
K21976	KEGG	ariR; probable RcsB/C two-component-system connector, global regulator of biofilm formation and acid-resistance	Signal transduction & two-component systems	Two-component / sensor-response	
K21976	KEGG	ariR; probable RcsB/C two-component-system connector, global regulator of biofilm formation and acid-resistance	Transcriptional regulation	General regulator	
K22007	KEGG	gp55; Straboviridae RNA polymerase sigma factor	Transcriptional regulation	Sigma factor	
K22010	KEGG	pdtaR; two-component system, response regulator PdtaR	Signal transduction & two-component systems	Two-component / sensor-response	
K22010	KEGG	pdtaR; two-component system, response regulator PdtaR	Transcriptional regulation	General regulator	
K22041	KEGG	comR; TetR/AcrR family transcriptional regulator, copper-responsive repressor	Transcriptional regulation	Repressor	
K22042	KEGG	hlyU; ArsR family transcriptional regulator, virulence genes transcriptional regulator	Transcriptional regulation	General regulator	
K22043	KEGG	czrA; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor	Transcriptional regulation	Repressor	
K22067	KEGG	nasS; two-component system, oxyanion-binding sensor	Signal transduction & two-component systems	Two-component / sensor-response	
K22103	KEGG	glcR; DeoR family transcriptional regulator, carbon catabolite repression regulator	Transcriptional regulation	General regulator	
K22104	KEGG	nanR; GntR family transcriptional regulator, sialic acid-inducible nan operon repressor	Transcriptional regulation	Repressor	
K22105	KEGG	fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator	Transcriptional regulation	General regulator	
K22106	KEGG	fatR, bscR; TetR/AcrR family transcriptional regulator, repressor of fatR-cypB operon	Transcriptional regulation	Repressor	
K22107	KEGG	kstR; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator	Transcriptional regulation	General regulator	
K22108	KEGG	kstR2; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator	Transcriptional regulation	General regulator	
K22109	KEGG	gbsR; HTH-type transcriptional regulator, glycine betaine synthesis regulator	Transcriptional regulation	General regulator	
K22137	KEGG	MCUR1; mitochondrial calcium uniporter regulator 1	Transcriptional regulation	General regulator	
K22193	KEGG	GPR89, GPHR; golgi pH regulator	Transcriptional regulation	General regulator	
K22206	KEGG	thiR; XRE family transcriptional regulator, thiamine biosynthesis regulator	Transcriptional regulation	General regulator	
K22293	KEGG	rspR; GntR family transcriptional regulator, rspAB operon transcriptional repressor	Transcriptional regulation	Repressor	
K22294	KEGG	nicS; TetR/AcrR family transcriptional regulator, upper aerobic nicotinate degradation pathway regulator	Transcriptional regulation	General regulator	
K22295	KEGG	K22295; TetR/AcrR family transcriptional regulator, repressor for neighboring sulfatase	Transcriptional regulation	Repressor	
K22296	KEGG	nicR; MarR family transcriptional regulator, lower aerobic nicotinate degradation pathway regulator	Transcriptional regulation	General regulator	
K22297	KEGG	furA; Fur family transcriptional regulator, stress-responsive regulator	Transcriptional regulation	General regulator	
K22298	KEGG	smtB; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor	Transcriptional regulation	Repressor	
K22299	KEGG	rghR; HTH-type transcriptional regulator, competence development regulator	Transcriptional regulation	General regulator	
K22300	KEGG	dicA; HTH-type transcriptional regulator, cell division transcriptional repressor	Transcriptional regulation	Repressor	
K22301	KEGG	opcR; HTH-type transcriptional regulator, osmoprotectant uptake regulator	Transcriptional regulation	General regulator	
K22302	KEGG	dicC; transcriptional repressor of cell division inhibition gene dicB	Transcriptional regulation	Repressor	
K22337	KEGG	TSL1, TPS3; trehalose 6-phosphate synthase complex regulatory subunit	Transcriptional regulation	General regulator	
K22383	KEGG	IRF2BP; interferon regulatory factor 2-binding protein	Transcriptional regulation	General regulator	
K22385	KEGG	CAMLG; calcium signal-modulating cyclophilin ligand	Signal transduction & two-component systems	Signalling protein (other)	
K22401	KEGG	E4F1; transcription factor E4F1 / E3 ubiquitin-protein ligase [EC:2.3.2.27]	Other		
K22410	KEGG	PRDM16; [histone H3]-lysine9 N-methyltransferase [EC:2.1.1.367]	Chromatin/nucleoid organization & epigenetic regulation	Nucleoid-associated / histone-like	
K22447	KEGG	cct, ths; archaeal chaperonin	Regulatory chaperones & coregulators	Regulatory chaperone	
K22449	KEGG	TBCEL; tubulin-specific chaperone cofactor E-like protein	Regulatory chaperones & coregulators	Regulatory chaperone	
K22483	KEGG	HMO1; transcriptional regulator HMO1	Transcriptional regulation	General regulator	
K22484	KEGG	CBF1; transcriptional regulator CBF1	Transcriptional regulation	General regulator	
K22486	KEGG	hilA; transcriptional regulator HilA, main transcriptional regulator of SPI1	Transcriptional regulation	General regulator	
K22489	KEGG	hosA; MarR family transcriptional regulator, temperature-dependent positive regulator of motility	Transcriptional regulation	General regulator	
K22490	KEGG	ldrP; CRP/FNR family transcriptional regulator, LitR-dependent transcriptional activator	Transcriptional regulation	Activator	
K22491	KEGG	litR; MerR family transcriptional regulator, light-induced transcriptional regulator	Transcriptional regulation	General regulator	
K22496	KEGG	RFG1, ROX1; repressor RFG1/ROX1	Transcriptional regulation	Repressor	
K22512	KEGG	spaK, invB; type III secretion system chaperone	Regulatory chaperones & coregulators	Regulatory chaperone	
K22527	KEGG	CITED1; Cbp/p300-interacting transactivator 1	Other		
K22528	KEGG	CITED4; Cbp/p300-interacting transactivator 4	Other		
K22543	KEGG	MN1; transcriptional activator MN1	Transcriptional regulation	Activator	
K22592	KEGG	AHDC1; AT-hook DNA-binding motif-containing protein 1	Transcriptional regulation	DNA-binding transcription factor	
K22650	KEGG	bglJ; LuxR family transcriptional regulator, regulator of transport and utilization of aryl beta-glucosides	Transcriptional regulation	General regulator	
K22711	KEGG	pltR; LysR family transcriptional regulator, pyoluteorin biosynthesis regulator	Transcriptional regulation	General regulator	
K22719	KEGG	envC; murein hydrolase activator	Transcriptional regulation	Activator	
K22720	KEGG	glgS; surface composition regulator	Transcriptional regulation	General regulator	
K22722	KEGG	CSG2; inositol phosphorylceramide mannosyltransferase regulatory subunit	Transcriptional regulation	General regulator	
K22724	KEGG	KEI1; inositol phosphorylceramide synthase regulatory subunit	Transcriptional regulation	General regulator	
K22744	KEGG	SIVA1; apoptosis regulatory protein Siva	Transcriptional regulation	General regulator	
K22748	KEGG	ATXR3, SDG2; [histone H3]-lysine4 N-trimethyltransferase ATXR3 [EC:2.1.1.354]	Chromatin/nucleoid organization & epigenetic regulation	Nucleoid-associated / histone-like	
K22767	KEGG	MCC1; histone acetyltransferase MCC1 [EC:2.3.1.48]	Chromatin/nucleoid organization & epigenetic regulation	Nucleoid-associated / histone-like	
K22775	KEGG	UL122; Cytomegalovirus viral transcription factor IE2	Transcriptional regulation	DNA-binding transcription factor	
K22824	KEGG	WTAP; pre-mRNA-splicing regulator WTAP	Transcriptional regulation	General regulator	
K22829	KEGG	MCUB; calcium uniporter regulatory subunit MCUb, mitochondrial	Transcriptional regulation	General regulator	
K22830	KEGG	SMDT1, EMRE; essential MCU regulator, mitochondrial	Transcriptional regulation	General regulator	
K22894	KEGG	embR; SARP family transcriptional regulator, regulator of embCAB operon	Transcriptional regulation	General regulator	
K22937	KEGG	LYST, CHS1; lysosomal-trafficking regulator	Transcriptional regulation	General regulator	
K22939	KEGG	IER3IP1, YOS1; immediate early response 3-interacting protein 1	Signal transduction & two-component systems	Two-component / sensor-response	
K22976	KEGG	atxA; anthrax toxin expression trans-acting positive regulator	Transcriptional regulation	General regulator	
K22977	KEGG	acpA; capsule synthesis positive regulator AcpA	Transcriptional regulation	General regulator	
K22980	KEGG	acpB; capsule synthesis positive regulator AcpB	Transcriptional regulation	General regulator	
K23015	KEGG	lgoR; GntR family transcriptional regulator, transcriptional activator for L-galactonate catabolism	Transcriptional regulation	Activator	
K23039	KEGG	NAB2; nuclear polyadenylated RNA-binding protein NAB2	Post-transcriptional / RNA-mediated regulation	RNA-binding regulator	
