id	db	name	metabolic_paths	total_paths	path_source	metabolic_ratio	VL-score	AMG_weight	amg_level
K02707	KEGG	psbE; photosystem II cytochrome b559 subunit alpha	2.0	2.0	KEGG	1.0		1.0	very high
K02708	KEGG	psbF; photosystem II cytochrome b559 subunit beta	2.0	2.0	KEGG	1.0		1.0	very high
K02709	KEGG	psbH; photosystem II PsbH protein	2.0	2.0	KEGG	1.0		1.0	very high
K02710	KEGG	psbI; photosystem II PsbI protein	2.0	2.0	KEGG	1.0		1.0	very high
K02711	KEGG	psbJ; photosystem II PsbJ protein	2.0	2.0	KEGG	1.0		1.0	very high
K02712	KEGG	psbK; photosystem II PsbK protein	2.0	2.0	KEGG	1.0		1.0	very high
K02713	KEGG	psbL; photosystem II PsbL protein	2.0	2.0	KEGG	1.0		1.0	very high
K02714	KEGG	psbM; photosystem II PsbM protein	2.0	2.0	KEGG	1.0		1.0	very high
K02716	KEGG	psbO; photosystem II oxygen-evolving enhancer protein 1	2.0	2.0	KEGG	1.0		1.0	very high
K02717	KEGG	psbP; photosystem II oxygen-evolving enhancer protein 2	2.0	2.0	KEGG	1.0		1.0	very high
K02718	KEGG	psbT; photosystem II PsbT protein	2.0	2.0	KEGG	1.0		1.0	very high
K02720	KEGG	psbV; photosystem II cytochrome c550	2.0	2.0	KEGG	1.0		1.0	very high
K00460	KEGG	ALOX15; arachidonate 15-lipoxygenase [EC:1.13.11.33]	2.0	2.0	KEGG	1.0	0.0	1.0	very high
K01844	KEGG	kamD; beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]	2.0	2.0	KEGG	1.0		1.0	very high
K00126	KEGG	fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9]	2.0	2.0	KEGG	1.0		1.0	very high
K00164	KEGG	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	2.0	2.0	KEGG	1.0		1.0	very high
K00194	KEGG	cdhD, acsD; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]	2.0	2.0	KEGG	1.0		1.0	very high
K00194	METABOLIC	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta	2.0	2.0	KEGG	1.0		1.0	very high
K00454	KEGG	LOX2S; lipoxygenase [EC:1.13.11.12]	2.0	2.0	KEGG	1.0	0.0	1.0	very high
K00197	KEGG	cdhE, acsC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]	2.0	2.0	KEGG	1.0		1.0	very high
K00197	METABOLIC	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma	2.0	2.0	KEGG	1.0		1.0	very high
K00805	KEGG	hepS; heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30]	2.0	2.0	KEGG	1.0		1.0	very high
K01602	KEGG	rbcS, cbbS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]	2.0	2.0	KEGG	1.0		1.0	very high
K01723	KEGG	AOS,CYP74A; hydroperoxide dehydratase [EC:4.2.1.92]	2.0	2.0	KEGG	1.0		1.0	very high
K01799	KEGG	nicE, maiA; maleate isomerase [EC:5.2.1.1]	2.0	2.0	KEGG	1.0		1.0	very high
K00237	KEGG	SDHD, SDH4; succinate dehydrogenase (ubiquinone) membrane anchor subunit	2.0	2.0	KEGG	1.0		1.0	very high
K00451	KEGG	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]	2.0	2.0	KEGG	1.0		1.0	very high
K00451	CAMPER	homogentisate 1,2-dioxygenase [EC:1.13.11.5]	2.0	2.0	KEGG	1.0		1.0	very high
K00531	KEGG	anfG; nitrogenase delta subunit [EC:1.18.6.1]	2.0	2.0	KEGG	1.0		1.0	very high
K08354	KEGG	phsC; thiosulfate reductase cytochrome b subunit	2.0	2.0	KEGG	1.0		1.0	very high
K05881	KEGG	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	2.0	2.0	KEGG	1.0		1.0	very high
K05954	KEGG	FNTB; protein farnesyltransferase subunit beta [EC:2.5.1.58]	2.0	2.0	KEGG	1.0		1.0	very high
K05955	KEGG	FNTA; protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [EC:2.5.1.58 2.5.1.59]	2.0	2.0	KEGG	1.0		1.0	very high
K10566	KEGG	oxdB; phenylacetaldoxime dehydratase [EC:4.8.1.4]	2.0	2.0	KEGG	1.0		1.0	very high
K10793	KEGG	prdA; D-proline reductase (dithiol) PrdA [EC:1.21.4.1]	2.0	2.0	KEGG	1.0		1.0	very high
K09722	KEGG	K09722, pps; 4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36]	2.0	2.0	KEGG	1.0		1.0	very high
K08901	KEGG	psbQ; photosystem II oxygen-evolving enhancer protein 3	2.0	2.0	KEGG	1.0		1.0	very high
K08902	KEGG	psb27; photosystem II Psb27 protein	2.0	2.0	KEGG	1.0		1.0	very high
K08903	KEGG	psb28; photosystem II 13kDa protein	2.0	2.0	KEGG	1.0		1.0	very high
K08904	KEGG	psb28-2; photosystem II Psb28-2 protein	2.0	2.0	KEGG	1.0		1.0	very high
K08905	KEGG	psaG; photosystem I subunit V	2.0	2.0	KEGG	1.0		1.0	very high
K04785	KEGG	irp3, ybtU; yersiniabactin synthetase, thiazolinyl reductase component	2.0	2.0	KEGG	1.0		1.0	very high
K05375	KEGG	mbtH, nocI; MbtH protein	2.0	2.0	KEGG	1.0		1.0	very high
K05377	KEGG	cpeB, mpeB; phycoerythrin beta chain	2.0	2.0	KEGG	1.0		1.0	very high
K05381	KEGG	cpeR; phycoerythrin-associated linker protein	2.0	2.0	KEGG	1.0		1.0	very high
K04981	KEGG	TRPM6, CHAK2; transient receptor potential cation channel subfamily M member 6 [EC:2.7.11.1]	2.0	2.0	KEGG	1.0		1.0	very high
K26524	KEGG	LST1; leukocyte-specific transcript 1 protein	1.0	1.0	KEGG	1.0		1.0	very high
K26566	KEGG	clbE; colibactin biosynthesis acyl carrier protein	1.0	1.0	KEGG	1.0		1.0	very high
K26567	KEGG	clbD; colibactin biosynthesis 3-hydroxyacyl-CoA dehydrogenase	1.0	1.0	KEGG	1.0		1.0	very high
K26568	KEGG	clbF; colibactin biosynthesis acyl-CoA dehydrogenase	1.0	1.0	KEGG	1.0		1.0	very high
K26569	KEGG	clbG; colibactin biosynthesis malonyl-CoA transacylase	1.0	1.0	KEGG	1.0		1.0	very high
K26733	KEGG	khtS; K+:H+ antiporter modulator KhtS	1.0	1.0	KEGG	1.0		1.0	very high
K26809	KEGG	XKRX, XKR2; XK-related protein 2	1.0	1.0	KEGG	1.0		1.0	very high
K26810	KEGG	XKR3; XK-related protein 3	1.0	1.0	KEGG	1.0		1.0	very high
K26812	KEGG	XKR5; XK-related protein 5	1.0	1.0	KEGG	1.0		1.0	very high
K26847	KEGG	mtpB; proline betaine --- corrinoid protein Co-methyltransferase [EC:2.1.1.388]	1.0	1.0	KEGG	1.0		1.0	very high
K26912	KEGG	carB; 3'-dehydrocarminate deglycosidase [EC:4.1.99.28]	1.0	1.0	KEGG	1.0		1.0	very high
K26953	KEGG	TTMP; TPA-induced transmembrane protein	1.0	1.0	KEGG	1.0		1.0	very high
K26522	KEGG	LIME1; Lck-interacting transmembrane adapter 1	1.0	1.0	KEGG	1.0		1.0	very high
K26521	KEGG	PAG1; hosphoprotein associated with glycosphingolipid-enriched microdomains 1	1.0	1.0	KEGG	1.0		1.0	very high
K26520	KEGG	PRR7; proline-rich protein 7	1.0	1.0	KEGG	1.0		1.0	very high
K26519	KEGG	SCIMP; SLP adapter and CSK-interacting membrane protein	1.0	1.0	KEGG	1.0		1.0	very high
K26220	KEGG	SLC35D4, TMEM241; solute carrier family 35 (UDP-N-acetylglucosamine transporter), member D4	1.0	1.0	KEGG	1.0		1.0	very high
K26221	KEGG	GONST3; GDP-nucleotide sugar transporter	1.0	1.0	KEGG	1.0		1.0	very high
K26223	KEGG	GFT1, GONST4; GDP-fucose transporter	1.0	1.0	KEGG	1.0		1.0	very high
K26224	KEGG	URGT; UDP-rhamnose/UDP-galactose transporter	1.0	1.0	KEGG	1.0		1.0	very high
K26247	KEGG	PROT; proline transporter	1.0	1.0	KEGG	1.0		1.0	very high
K26283	KEGG	CPES; ceramide phosphoethanolamine synthase [EC:2.7.8.48]	1.0	1.0	KEGG	1.0		1.0	very high
K26348	KEGG	ASQI, ASQO; cyckopenase [EC:4.1.99.27]	1.0	1.0	KEGG	1.0		1.0	very high
K26357	KEGG	TARM1; T-cell-interacting, activating receptor on myeloid cells protein 1	1.0	1.0	KEGG	1.0		1.0	very high
K26390	KEGG	TNFAIP8; tumor necrosis factor alpha-induced protein 8	1.0	1.0	KEGG	1.0		1.0	very high
K26397	KEGG	E5.5.1.10; alpha-pinene-oxide decyclase [EC:5.5.1.10]	1.0	1.0	KEGG	1.0		1.0	very high
K26402	KEGG	TRAM2; translocating chain-associated membrane protein 2	1.0	1.0	KEGG	1.0		1.0	very high
K26408	KEGG	IFI6, G1P3; interferon alpha-inducible protein 6	1.0	1.0	KEGG	1.0		1.0	very high
K26409	KEGG	IFI27, ISG12; interferon alpha-inducible protein 27	1.0	1.0	KEGG	1.0		1.0	very high
K26489	KEGG	UGT91AR1; quillaic acid 3-O-Xyl/L-Rha-1,3-(Gal-1,2)-GlcA-28-O-Fuc alpha-1,2-rhamnosyltransferase [EC:2.4.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K26490	KEGG	UGT91AQ1; quillaic acid 3-O-Xyl/L-Rha-1,3-(Gal-1,2)-GlcA-28-O-L-Rha-1,2-Fuc beta-1,4-xylosyltransferase [EC:2.4.2.-]	1.0	1.0	KEGG	1.0		1.0	very high
K26493	KEGG	ACT1; O-acetyltransferase	1.0	1.0	KEGG	1.0		1.0	very high
K26494	KEGG	UGT73B44; alpha-1,3-rhamnosyltransferase [EC:2.4.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K26954	KEGG	NUDT22; UDP-sugar diphosphatase [EC:3.6.1.45]	1.0	1.0	KEGG	1.0		1.0	very high
K26181	KEGG	fdeC; naringenin degradation protein FdeC	1.0	1.0	KEGG	1.0		1.0	very high
K26181	CAMPER	naringenin degradation protein FdeC	1.0	1.0	KEGG	1.0		1.0	very high
K27352	KEGG	LATH; latherin	1.0	1.0	KEGG	1.0		1.0	very high
K27291	KEGG	MJE; methyl jasmonate esterase [EC:3.1.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K27292	KEGG	avaA6; 3-aminoavenalumate diazotase [EC:6.7.1.2]	1.0	1.0	KEGG	1.0		1.0	very high
K27304	KEGG	SOBP; sine oculis-binding protein	1.0	1.0	KEGG	1.0		1.0	very high
K27305	KEGG	aprG, curF; polyketide synthase / 4-carboxy-3-alkylbut-2-enoyl-[acp] decarboxylase [EC:4.1.1.125]	1.0	1.0	KEGG	1.0		1.0	very high
K27306	KEGG	cmrA; mycolic acid reductase	1.0	1.0	KEGG	1.0		1.0	very high
K27307	KEGG	tmaT; acetyltransferase [EC:2.3.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K27308	KEGG	tdmh; trehalose dimycolate hydrolase	1.0	1.0	KEGG	1.0		1.0	very high
K27344	KEGG	ldmS; L-aspartate-L-methionine ligase [EC:6.3.2.-]	1.0	1.0	KEGG	1.0		1.0	very high
K27350	KEGG	P19; uterocalin	1.0	1.0	KEGG	1.0		1.0	very high
K27357	KEGG	tfH; cutinase [EC:3.1.1.74]	1.0	1.0	KEGG	1.0		1.0	very high
K27358	KEGG	cut1_2_4_7; cutinase-like protein [EC:3.1.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K27359	KEGG	cut3, tdmh; trehalose dimycolate hydrolase	1.0	1.0	KEGG	1.0		1.0	very high
K27360	KEGG	cut6; phospholipase A/thioesterase [EC:3.1.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K27382	KEGG	CKM; creatine kinase M-type [EC:2.7.3.2]	1.0	1.0	KEGG	1.0		1.0	very high
K27394	KEGG	ENO4; enolase 4 [EC:4.2.1.11]	1.0	1.0	KEGG	1.0		1.0	very high
K27413	KEGG	ASK1_3_5; shaggy-related protein kinase [EC:2.7.11.1]	1.0	1.0	KEGG	1.0		1.0	very high
K27414	KEGG	ASK2_8; shaggy-related protein kinase [EC:2.7.11.1]	1.0	1.0	KEGG	1.0		1.0	very high
K27475	KEGG	khk; ketohexokinase [EC:2.7.1.3]	1.0	1.0	KEGG	1.0		1.0	very high
K27478	KEGG	GREB1L; GREB1-like protein	1.0	1.0	KEGG	1.0		1.0	very high
K27489	KEGG	fbsK; N-hydroxyputrescine acetyltransferase [EC:2.3.1.316]	1.0	1.0	KEGG	1.0		1.0	very high
K27271	KEGG	pduS; cobalamin reductase	1.0	1.0	KEGG	1.0		1.0	very high
K27270	KEGG	pduO; corrinoid adenosyltransferase [EC:2.5.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K27265	KEGG	pduH; propanediol dehydratase-reactivating factor small subunit	1.0	1.0	KEGG	1.0		1.0	very high
K27264	KEGG	pduG; propanediol dehydratase-reactivating factor large subunit	1.0	1.0	KEGG	1.0		1.0	very high
K27075	KEGG	NEPRO; nucleolus and neural progenitor protein	1.0	1.0	KEGG	1.0		1.0	very high
K27109	KEGG	ctaF; cytochrome c oxidase subunit IV [EC:7.1.1.9]	1.0	1.0	KEGG	1.0		1.0	very high
K27180	KEGG	K27180; 2-epi-5-epi-valiolone dehydrogenase / demethylgadusol O-methyltransferase [EC:1.3.1.126 2.1.1.391]	1.0	1.0	KEGG	1.0		1.0	very high
K27187	KEGG	dsrM; [DsrC]-trisulfide reductase subunit M [EC:1.8.5.10]	1.0	1.0	KEGG	1.0		1.0	very high
K27188	KEGG	dsrK; [DsrC]-trisulfide reductase subunit K [EC:1.8.5.10]	1.0	1.0	KEGG	1.0		1.0	very high
K27189	KEGG	dsrJ; [DsrC]-trisulfide reductase subunit J	1.0	1.0	KEGG	1.0		1.0	very high
K27190	KEGG	dsrO; [DsrC]-trisulfide reductase subunit O	1.0	1.0	KEGG	1.0		1.0	very high
K27191	KEGG	dsrP; [DsrC]-trisulfide reductase subunit P	1.0	1.0	KEGG	1.0		1.0	very high
K27193	KEGG	mheI; carbendazim hydrolysing esterase [EC:3.1.1.122]	1.0	1.0	KEGG	1.0		1.0	very high
K27202	KEGG	CS; (+)-delta-cadinol synthase [EC:4.2.3.212]	1.0	1.0	KEGG	1.0		1.0	very high
K27203	KEGG	DS; dolasta-1(15),8-diene / delta-araneosene synthase [EC:4.2.3.214 4.2.3.215]	1.0	1.0	KEGG	1.0		1.0	very high
K27204	KEGG	stsC; somaliensene A/B synthase [EC:4.2.3.216 4.2.3.217]	1.0	1.0	KEGG	1.0		1.0	very high
K27205	KEGG	VS; variediene synthase [EC:4.2.3.218]	1.0	1.0	KEGG	1.0		1.0	very high
K27209	KEGG	SS; stellata-2,6,19-triene synthase [EC:4.2.3.178]	1.0	1.0	KEGG	1.0		1.0	very high
K27239	KEGG	CIPC; CLOCK-interacting protein circadian	1.0	1.0	KEGG	1.0		1.0	very high
K27240	KEGG	CIPC; CLOCK-interacting pacemaker	1.0	1.0	KEGG	1.0		1.0	very high
K27261	KEGG	pduF; propanediol uptake facilitator	1.0	1.0	KEGG	1.0		1.0	very high
K26205	KEGG	SP, Dup99B; sex-peptide gene family protein	1.0	1.0	KEGG	1.0		1.0	very high
K26179	KEGG	fdeD; naringenin degradation protein FdeD	1.0	1.0	KEGG	1.0		1.0	very high
K26179	CAMPER	naringenin degradation protein FdeD	1.0	1.0	KEGG	1.0		1.0	very high
K25376	KEGG	BPIFB, LPLUNC; BPI fold-containing family B	1.0	1.0	KEGG	1.0		1.0	very high
K25541	KEGG	TAFA1, FAM19A1; chemokine-like protein TAFA1	1.0	1.0	KEGG	1.0		1.0	very high
K25491	KEGG	ACT; cucurbitacin acetyltransferase [EC:2.3.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K25496	KEGG	cbiR; adenosylcobalamin phosphodiesterase	1.0	1.0	KEGG	1.0		1.0	very high
K25511	KEGG	DRAXIN; draxin	1.0	1.0	KEGG	1.0		1.0	very high
K25517	KEGG	acnX1; phosphomecalonate degydratase large subunit [EC:4.2.1.182]	1.0	1.0	KEGG	1.0		1.0	very high
K25526	KEGG	EDDM3; epididymal secretory protein E3	1.0	1.0	KEGG	1.0		1.0	very high
K25534	KEGG	FDCSP; follicular dendritic cell secreted peptide	1.0	1.0	KEGG	1.0		1.0	very high
K25535	KEGG	FGFBP; fibroblast growth factor-binding protein	1.0	1.0	KEGG	1.0		1.0	very high
K25538	KEGG	GKN1; gastrokine-1	1.0	1.0	KEGG	1.0		1.0	very high
K25539	KEGG	GKN2; gastrokine-2	1.0	1.0	KEGG	1.0		1.0	very high
K25540	KEGG	GKN3; gastrokine-3	1.0	1.0	KEGG	1.0		1.0	very high
K25542	KEGG	TAFA2_3, FAM19A2_3; chemokine-like protein TAFA2/3	1.0	1.0	KEGG	1.0		1.0	very high
K25622	KEGG	chsH1; 3-oxo-4,17-pregnadiene-20-carboxyl-CoA hydratase beta subunit [EC:4.2.1.-]	1.0	1.0	KEGG	1.0		1.0	very high
K25544	KEGG	TAFA4, FAM19A4; chemokine-like protein TAFA4	1.0	1.0	KEGG	1.0		1.0	very high
K25545	KEGG	TAFA5, FAM19A5; chemokine-like protein TAFA5	1.0	1.0	KEGG	1.0		1.0	very high
K25559	KEGG	IGFL; insulin growth factor-like family member	1.0	1.0	KEGG	1.0		1.0	very high
K25561	KEGG	IGIP; IgA-inducing protein	1.0	1.0	KEGG	1.0		1.0	very high
K25564	KEGG	sznF, stzF; nitrosourea synthase [EC:1.14.13.250]	1.0	1.0	KEGG	1.0		1.0	very high
K25567	KEGG	JCHAIN; immunoglobulin J chain	1.0	1.0	KEGG	1.0		1.0	very high
K25569	KEGG	KRTDAP; keratinocyte differentiation-associated protein	1.0	1.0	KEGG	1.0		1.0	very high
K25570	KEGG	bioU; 8-amino-7-oxononanoate carboxylating dehydrogenase [EC:2.6.1.121]	1.0	1.0	KEGG	1.0		1.0	very high
K25586	KEGG	LFS; lachrymatory-factor synthase [EC:5.3.99.12]	1.0	1.0	KEGG	1.0		1.0	very high
K25600	KEGG	mtcB; L-carnitine---corrinoid protein Co-methyltransferase [EC:2.1.1.383]	1.0	1.0	KEGG	1.0		1.0	very high
K25480	KEGG	DCD; dermcidin	1.0	1.0	KEGG	1.0		1.0	very high
K25479	KEGG	DAND5, CERL2; DAN domain family member 5	1.0	1.0	KEGG	1.0		1.0	very high
K25477	KEGG	CRHBP; corticotropin-releasing factor-binding protein	1.0	1.0	KEGG	1.0		1.0	very high
K25469	KEGG	SCGB3A; secretoglobin family 3A	1.0	1.0	KEGG	1.0		1.0	very high
K25382	KEGG	MENT; protein MENT	1.0	1.0	KEGG	1.0		1.0	very high
K25383	KEGG	C6ORF15, STG; protein C6orf15	1.0	1.0	KEGG	1.0		1.0	very high
K25384	KEGG	LEG1; protein LEG1	1.0	1.0	KEGG	1.0		1.0	very high
K25406	KEGG	MFAP2; microfibrillar-associated protein 2	1.0	1.0	KEGG	1.0		1.0	very high
K25407	KEGG	MFAP3; microfibrillar-associated protein 3	1.0	1.0	KEGG	1.0		1.0	very high
K25410	KEGG	MFAP5; microfibrillar-associated protein 5	1.0	1.0	KEGG	1.0		1.0	very high
K25411	KEGG	ENHO; adropin	1.0	1.0	KEGG	1.0		1.0	very high
K25413	KEGG	CLPSL2; colipase-like protein 2	1.0	1.0	KEGG	1.0		1.0	very high
K25417	KEGG	CCDC134; coiled-coil domain-containing protein 134	1.0	1.0	KEGG	1.0		1.0	very high
K25433	KEGG	LEAP2; liver-expressed antimicrobial peptide 2	1.0	1.0	KEGG	1.0		1.0	very high
K25444	KEGG	OLFM1; noelin	1.0	1.0	KEGG	1.0		1.0	very high
K25445	KEGG	OLFM2; noelin-2	1.0	1.0	KEGG	1.0		1.0	very high
K25446	KEGG	OLFM3; noelin-3	1.0	1.0	KEGG	1.0		1.0	very high
K25449	KEGG	OLFML2; olfactomedin-like protein 2	1.0	1.0	KEGG	1.0		1.0	very high
K25454	KEGG	CFC1; cryptic protein	1.0	1.0	KEGG	1.0		1.0	very high
K25462	KEGG	OPRPN, SMR3, PROL1; opiorphin prepropeptide and related proteins	1.0	1.0	KEGG	1.0		1.0	very high
K25464	KEGG	SCGB1A, CC10; secretoglobin family 1A (uteroglobin)	1.0	1.0	KEGG	1.0		1.0	very high
K25465	KEGG	SCGB1C; secretoglobin family 1C	1.0	1.0	KEGG	1.0		1.0	very high
K25466	KEGG	SCGB1D; secretoglobin family 1D	1.0	1.0	KEGG	1.0		1.0	very high
K25467	KEGG	SCGB2A; secretoglobin family 2A (mammaglobin)	1.0	1.0	KEGG	1.0		1.0	very high
K25468	KEGG	SCGB2B; secretoglobin family 2B	1.0	1.0	KEGG	1.0		1.0	very high
K25601	KEGG	azpI; 6-diazo-5-oxo-L-norleucine Nalpha-acetyltranferase [EC:2.3.1.307]	1.0	1.0	KEGG	1.0		1.0	very high
K25684	KEGG	MSMB; beta-microseminoprotein	1.0	1.0	KEGG	1.0		1.0	very high
K26177	KEGG	chi; chalcone isomerase	1.0	1.0	KEGG	1.0		1.0	very high
K26177	CAMPER	chalcone isomerase	1.0	1.0	KEGG	1.0		1.0	very high
K25947	KEGG	C2CD6, ALS2CR11; C2 calcium-dependent domain-containing protein 6	1.0	1.0	KEGG	1.0		1.0	very high
K25756	KEGG	OOSP; oocyte-secreted protein	1.0	1.0	KEGG	1.0		1.0	very high
K25757	KEGG	DIPK2; divergent protein kinase domain 2	1.0	1.0	KEGG	1.0		1.0	very high
K25765	KEGG	avrRxo1; NAD+ 3'-kinase [EC:2.7.1.236]	1.0	1.0	KEGG	1.0		1.0	very high
K25841	KEGG	ALMT; aluminum-activated malate transporter family protein	1.0	1.0	KEGG	1.0		1.0	very high
K25860	KEGG	PACC1; proton-activated chloride channel	1.0	1.0	KEGG	1.0		1.0	very high
K25862	KEGG	NEXMIF; neurite extension and migration factor	1.0	1.0	KEGG	1.0		1.0	very high
K25916	KEGG	mtvB, mtoB; methoxylated aromatic compound---corrinoid protein Co-methyltransferase [EC:2.1.1.382]	1.0	1.0	KEGG	1.0		1.0	very high
K25917	KEGG	mtoA; [methyl-Co(III) methoxylated-aromatic-compound-specific corrinoid protein]---tetrahydromethanopterin methyltransferase [EC:2.1.1.384]	1.0	1.0	KEGG	1.0		1.0	very high
K25934	KEGG	ppcC; phenyl-phosphate phosphatase/carboxylase subunit gamma [EC:4.1.1.123]	1.0	1.0	KEGG	1.0		1.0	very high
K25950	KEGG	amdH; secondary-alkyl amine dehydrogenase [NAD(P)+] [EC:1.4.1.28]	1.0	1.0	KEGG	1.0		1.0	very high
K25685	KEGG	MSMP; prostate-associated microseminoprotein	1.0	1.0	KEGG	1.0		1.0	very high
K25951	KEGG	K25951; fructosyl amine oxidase (glucosone-forming) [EC:1.5.3.25]	1.0	1.0	KEGG	1.0		1.0	very high
K26054	KEGG	THC1; tetrahymanol synthase [EC:4.2.1.123]	1.0	1.0	KEGG	1.0		1.0	very high
K26055	KEGG	scoD, mmaD; (3R)-3-[(carboxylmethyl)amino]fatty acid synthase [EC:4.3.2.11]	1.0	1.0	KEGG	1.0		1.0	very high
K26060	KEGG	gtd2; glucoside 3-dehydrogenase (cytochrome c) hitch-hiker subunit	1.0	1.0	KEGG	1.0		1.0	very high
K26088	KEGG	vopS; protein adenylyltransferase VopS [EC:2.7.7.108]	1.0	1.0	KEGG	1.0		1.0	very high
K26153	KEGG	OTOP; proton channel OTOP	1.0	1.0	KEGG	1.0		1.0	very high
K26161	KEGG	FIBP; acidic fibroblast growth factor intracellular-binding protein	1.0	1.0	KEGG	1.0		1.0	very high
K26173	KEGG	dgpB; deglycosylation enzyme subunit DgpB	1.0	1.0	KEGG	1.0		1.0	very high
K26175	KEGG	ddrc; dihydrodaizein racemase [EC:5.1.-.-]	1.0	1.0	KEGG	1.0		1.0	very high
K26175	CAMPER	dihydrodaizein racemase [EC:5.1.-.-]	1.0	1.0	KEGG	1.0		1.0	very high
K25754	KEGG	SHBG; sex hormone-binding globulin	1.0	1.0	KEGG	1.0		1.0	very high
K25753	KEGG	SELENOP; selenoprotein P	1.0	1.0	KEGG	1.0		1.0	very high
K25752	KEGG	ZPBP; zona pellucida-binding protein	1.0	1.0	KEGG	1.0		1.0	very high
K25746	KEGG	VSTM2; V-set and transmembrane domain-containing protein 2	1.0	1.0	KEGG	1.0		1.0	very high
K25686	KEGG	MZB1; marginal zone B- and B1-cell-specific protein	1.0	1.0	KEGG	1.0		1.0	very high
K25688	KEGG	NDP; norrin	1.0	1.0	KEGG	1.0		1.0	very high
K25689	KEGG	NENF; neudesin	1.0	1.0	KEGG	1.0		1.0	very high
K25713	KEGG	OSTN; osteocrin	1.0	1.0	KEGG	1.0		1.0	very high
K25714	KEGG	OTOR; otoraplin	1.0	1.0	KEGG	1.0		1.0	very high
K25715	KEGG	OTOS; otospiralin	1.0	1.0	KEGG	1.0		1.0	very high
K25716	KEGG	PDGFRL; platelet-derived growth factor receptor-like protein	1.0	1.0	KEGG	1.0		1.0	very high
K25717	KEGG	PIP; prolactin-inducible protein	1.0	1.0	KEGG	1.0		1.0	very high
K25718	KEGG	PLAC1; placenta-specific protein 1	1.0	1.0	KEGG	1.0		1.0	very high
K25719	KEGG	PLGLB; plasminogen-like protein B	1.0	1.0	KEGG	1.0		1.0	very high
K25720	KEGG	PRADC1; protease-associated domain-containing protein 1	1.0	1.0	KEGG	1.0		1.0	very high
K25723	KEGG	PRR4; proline-rich protein 4	1.0	1.0	KEGG	1.0		1.0	very high
K25725	KEGG	PSORS1C2, SPR1; psoriasis susceptibility 1 candidate gene 2 protein	1.0	1.0	KEGG	1.0		1.0	very high
K25735	KEGG	SCRG1; scrapie-responsive protein 1	1.0	1.0	KEGG	1.0		1.0	very high
K25736	KEGG	SEMG; semenogelin	1.0	1.0	KEGG	1.0		1.0	very high
K25737	KEGG	SMIM31; small integral membrane protein 31	1.0	1.0	KEGG	1.0		1.0	very high
K25738	KEGG	SOSTDC1; sclerostin domain-containing protein 1	1.0	1.0	KEGG	1.0		1.0	very high
K25742	KEGG	TEPP; testis, prostate and placenta-expressed protein	1.0	1.0	KEGG	1.0		1.0	very high
K25743	KEGG	TWSG1; twisted gastrulation protein 1	1.0	1.0	KEGG	1.0		1.0	very high
K25744	KEGG	UCMA; unique cartilage matrix-associated protein	1.0	1.0	KEGG	1.0		1.0	very high
K25745	KEGG	VMO1; vitelline membrane outer layer protein 1	1.0	1.0	KEGG	1.0		1.0	very high
K27490	KEGG	ambP3; hapalindole G dimethylallyltransferase [EC:2.5.1.159]	1.0	1.0	KEGG	1.0		1.0	very high
K27491	KEGG	ENSA, ARPP19; endosulfine family protein	1.0	1.0	KEGG	1.0		1.0	very high
K27492	KEGG	cdhB; betainyl-CoA thioesterase [EC:3.1.2.33]	1.0	1.0	KEGG	1.0		1.0	very high
K27987	KEGG	CCT; chlorogenate caffeoyltransferase [EC:2.3.1.324]	1.0	1.0	KEGG	1.0		1.0	very high
K27972	KEGG	PALM; paralemmin-1	1.0	1.0	KEGG	1.0		1.0	very high
K27974	KEGG	PALM3; paralemmin-3	1.0	1.0	KEGG	1.0		1.0	very high
K27975	KEGG	PALMD; palmdelphin	1.0	1.0	KEGG	1.0		1.0	very high
K27977	KEGG	OMT4; isoflavone 3'-O-methyltransferase [EC:2.1.1.398]	1.0	1.0	KEGG	1.0		1.0	very high
