id	db	name	filter_essential	filter_glucan	filter_lipid	filter_methyl	filter_nucleotide
HMMsoil14070	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False
HMMsoil14098	FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil14191	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False
HMMsoil14309	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil14380	FOAM	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	True	False	False	False	False
HMMsoil14506	FOAM	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil14531	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False
HMMsoil14644	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False
HMMsoil14911	FOAM	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	True	False	False	False	False
HMMsoil14938	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil14980	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False
HMMsoil15113	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil1513	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False
HMMsoil15194	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil15219	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil1527	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil15416	FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil15511	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil15528	FOAM	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	True	False	False	False	False
HMMsoil15707	FOAM	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]	True	False	False	False	False
HMMsoil15919	FOAM	rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186]	True	False	False	False	False
HMMsoil16386	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False
HMMsoil16543	FOAM	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil16554	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil16573	FOAM	ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]; alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	True	False	False	False	False
HMMsoil16654	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil16692	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil16869	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil16871	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil16872	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil17020	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False
HMMsoil17101	FOAM	mtrG; tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86]; mtrA; tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	True	False	False	False	False
HMMsoil17173	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil17217	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil17296	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil17363	FOAM	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	False	False
HMMsoil17444	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil17533	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil17539	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil17859	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False
HMMsoil17873	FOAM	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163] [EC:2.1.1.201]	True	False	False	False	False
HMMsoil17958	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil17994	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil18072	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil1813	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil18135	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]; AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False
HMMsoil18340	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil18391	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil18397	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False
HMMsoil18423	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil18767	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil1885	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False
HMMsoil18854	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]; ERN2; serine/threonine-protein kinase/endoribonuclease IRE2 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False
HMMsoil18875	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil18982	FOAM	RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil19004	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil19087	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil19106	FOAM	bchR; bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]	True	False	False	False	False
HMMsoil19167	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False
HMMsoil19176	FOAM	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil19406	FOAM	nei; endonuclease VIII [EC:3.2.2.-] [EC:4.2.99.18]	True	False	False	False	False
HMMsoil19546	FOAM	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	True	False	False	False	False
HMMsoil19549	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil19570	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil19626	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil19635	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil19645	FOAM	E4.6.1.2; guanylate cyclase, other [EC:4.6.1.2]; GUCY2C; heat-stable enterotoxin receptor [EC:4.6.1.2]; GUCY2D_E; guanylate cyclase 2D/E [EC:4.6.1.2]; ANPRA, NPR1; atrial natriuretic peptide receptor A [EC:4.6.1.2]; ANPRB, NPR2; atrial natriuretic peptide receptor B [EC:4.6.1.2]	True	False	False	False	False
HMMsoil19651	FOAM	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil19680	FOAM	GNMT; glycine N-methyltransferase [EC:2.1.1.20]	True	False	False	False	False
HMMsoil19717	FOAM	PRMT3; type I protein arginine methyltransferase [EC:2.1.1.319]	True	False	False	False	False
HMMsoil19769	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil19942	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil20018	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil20090	FOAM	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	True	False	False	False	False
HMMsoil20202	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil20255	FOAM	RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil20276	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil20355	FOAM	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	True	False	False	False	False
HMMsoil20385	FOAM	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163] [EC:2.1.1.201]	True	False	False	False	False
HMMsoil20413	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil20442	FOAM	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	True	False	False	False	False
HMMsoil20613	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil20638	FOAM	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	True	False	False	False	False
HMMsoil20746	FOAM	bchR; bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]	True	False	False	False	False
HMMsoil20786	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil20918	FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil2103	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil21058	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil21116	FOAM	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	True	False	False	False	False
HMMsoil21202	FOAM	gspO; general secretion pathway protein O [EC:3.4.23.43] [EC:2.1.1.-]; pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	False	False
HMMsoil21227	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil21282	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil21296	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil21491	FOAM	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163] [EC:2.1.1.201]	True	False	False	False	False
HMMsoil21514	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil21572	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False
HMMsoil21740	FOAM	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	False	False
HMMsoil21764	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil22124	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil2219	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil22348	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil22350	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil22449	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil22574	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil22757	FOAM	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222] [EC:2.1.1.64]	True	False	False	False	False
HMMsoil22761	FOAM	mtrG; tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86]; mtrA; tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86]	True	False	False	False	False
HMMsoil2277	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil22838	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil22843	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil22946	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil230	FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil23026	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil23099	FOAM	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	True	False	False	False	False
HMMsoil23206	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil23208	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil23264	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil23308	FOAM	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	True	False	False	False	False
HMMsoil23377	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil23383	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil23481	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil23618	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil2362	FOAM	IRAK4; interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil23737	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil23907	FOAM	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	True	False	False	False	False
HMMsoil24030	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil24050	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil24165	FOAM	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]	True	False	False	False	False
HMMsoil24217	FOAM	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	True	False	False	False	False
HMMsoil2424	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil2437	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil2447	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil24578	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil24601	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]; ERN2; serine/threonine-protein kinase/endoribonuclease IRE2 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False
HMMsoil24654	FOAM	GUCY2C; heat-stable enterotoxin receptor [EC:4.6.1.2]	True	False	False	False	False
HMMsoil25187	FOAM	BHMT; betaine-homocysteine S-methyltransferase [EC:2.1.1.5]	True	False	False	False	False
HMMsoil25399	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil25412	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil25450	FOAM	LIMK1; LIM domain kinase 1 [EC:2.7.11.1]; LIMK2; LIM domain kinase 2 [EC:2.7.11.1]; RIPK2; receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]; RIPK3; receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]; RIPK4; receptor-interacting serine/threonine-protein kinase 4 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil25455	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil25567	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil25570	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil25621	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False
HMMsoil25645	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil2565	FOAM	bchR; bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]	True	False	False	False	False
HMMsoil25701	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil25812	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil25998	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil26079	FOAM	trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	True	False	False	False	False
HMMsoil2628	FOAM	E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-]; IRAK3; interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]	True	False	False	False	False
HMMsoil26373	FOAM	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163] [EC:2.1.1.201]	True	False	False	False	False
HMMsoil26476	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False
HMMsoil26485	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil26681	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False
HMMsoil26747	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]; ERN2; serine/threonine-protein kinase/endoribonuclease IRE2 [EC:2.7.11.1] [EC:3.1.26.-]	True	False	False	False	False
HMMsoil26756	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False
HMMsoil26916	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil26945	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil26969	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil27009	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; adaB; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil27190	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil27234	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil27291	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil27319	FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil27398	FOAM	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43] [EC:2.1.1.-]	True	False	False	False	False
HMMsoil27428	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil27543	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil27814	FOAM	ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]; ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil27963	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil28019	FOAM	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]	True	False	False	False	False
HMMsoil28023	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil28035	FOAM	AHK2_3_4; arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]	True	False	False	False	False
HMMsoil28047	FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	True	False	False	False	False
HMMsoil28081	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil28161	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil28163	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil28171	FOAM	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	True	False	False	False	False
HMMsoil2819	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil2820	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil28782	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil28787	FOAM	METTL6; tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]	True	False	False	False	False
HMMsoil28942	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil28967	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil29033	FOAM	mtrC; tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86]	True	False	False	False	False
HMMsoil2906	FOAM	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	True	False	False	False	False
HMMsoil29131	FOAM	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	True	False	False	False	False
HMMsoil29448	FOAM	NTH; endonuclease III [EC:4.2.99.18]	True	False	False	False	False
HMMsoil29488	FOAM	adaA; AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	True	False	False	False	False
