id	db	name	filter_essential	filter_glucan	filter_lipid	filter_methyl	filter_nucleotide
phrog_25401	PHROG	DNA binding protein	True	False	False	False	True
phrog_25413	PHROG	holin	True	False	False	False	False
phrog_25416	PHROG	virion structural protein	True	False	False	False	False
phrog_25420	PHROG	HNH endonuclease	True	False	False	False	True
phrog_2545	PHROG	head-tail adaptor Ad1	True	False	False	False	False
phrog_25487	PHROG	replication protein	True	False	False	False	True
phrog_25499	PHROG	virion structural protein	True	False	False	False	False
phrog_255	PHROG	exonuclease	True	False	False	False	True
phrog_2551	PHROG	minor tail protein	True	False	False	False	False
phrog_25516	PHROG	virion structural protein	True	False	False	False	False
phrog_25523	PHROG	anti-termination protein Q-like	True	False	False	False	False
phrog_25551	PHROG	homing endonuclease	True	False	False	False	True
phrog_2557	PHROG	virion structural protein	True	False	False	False	False
phrog_25595	PHROG	replication protein	True	False	False	False	True
phrog_256	PHROG	DNA helicase	True	False	False	False	True
phrog_2561	PHROG	DNA ligase	True	False	False	False	True
phrog_25610	PHROG	transcriptional regulator WhiB-like	True	False	False	False	False
phrog_25611	PHROG	anaerobic ribonucleoside reductase large subunit	False	False	False	False	True
phrog_25616	PHROG	Rnase H	False	False	False	False	True
phrog_2562	PHROG	replication initiation protein	True	False	False	False	True
phrog_25620	PHROG	tail collar fiber protein	True	False	False	False	False
phrog_25662	PHROG	tail assembly protein	True	False	False	False	False
phrog_25665	PHROG	excisionase	True	False	False	False	False
phrog_25688	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_257	PHROG	minor tail protein	True	False	False	False	False
phrog_25723	PHROG	S-adenosylmethionine decarboxylase	False	False	False	True	True
phrog_2573	PHROG	DNA polymerase	True	False	False	False	True
phrog_25747	PHROG	tail fiber protein	True	False	False	False	False
phrog_25756	PHROG	minor tail protein	True	False	False	False	False
phrog_25765	PHROG	minor tail protein	True	False	False	False	False
phrog_2577	PHROG	transposase	True	False	False	False	False
phrog_25773	PHROG	replication initiation protein	True	False	False	False	True
phrog_25777	PHROG	DNA primase	True	True	False	False	True
phrog_25777	PHROG	DNA primase	True	True	False	False	True
phrog_25777	PHROG	DNA primase	True	True	False	False	True
phrog_25788	PHROG	tail fiber protein	True	False	False	False	False
phrog_2579	PHROG	ParB C-terminal domain	True	False	False	False	True
phrog_2580	PHROG	tail fiber protein	True	False	False	False	False
phrog_2581	PHROG	virion structural protein	True	False	False	False	False
phrog_25820	PHROG	endolysin	True	False	False	False	False
phrog_25848	PHROG	tail fiber protein	True	False	False	False	False
phrog_2585	PHROG	nucleotide kinase	False	False	False	False	True
phrog_25852	PHROG	virion structural protein	True	False	False	False	False
phrog_25860	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_25862	PHROG	HNH endonuclease	True	False	False	False	True
phrog_25863	PHROG	replication protein	True	False	False	False	True
phrog_25867	PHROG	tail protein	True	False	False	False	False
phrog_25875	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_25879	PHROG	head morphogenesis	True	False	False	False	False
phrog_2589	PHROG	tail protein	True	False	False	False	False
phrog_25898	PHROG	major head protein	True	False	False	False	False
phrog_259	PHROG	gam-like host nuclease inhibitor	True	False	False	False	False
phrog_25900	PHROG	transcriptional regulator	True	False	False	False	False
phrog_25909	PHROG	transcription antiterminator	True	False	False	False	False
phrog_25914	PHROG	HTH DNA binding protein	True	False	False	False	True
phrog_2592	PHROG	head scaffolding protein	True	False	False	False	False
phrog_25927	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_2593	PHROG	anti-repressor	True	False	False	False	False
phrog_2595	PHROG	head-tail connector protein	True	False	False	False	False
phrog_25966	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_2597	PHROG	DNA primase	True	True	False	False	True
phrog_2597	PHROG	DNA primase	True	True	False	False	True
phrog_2597	PHROG	DNA primase	True	True	False	False	True
phrog_25983	PHROG	HNH endonuclease	True	False	False	False	True
phrog_26	PHROG	tail completion or Neck1 protein	True	False	False	False	False
phrog_26049	PHROG	virion structural protein	True	False	False	False	False
phrog_2606	PHROG	terminase small subunit	True	False	False	False	False
phrog_26077	PHROG	Shiga toxin subunit A	True	False	False	False	False
phrog_2608	PHROG	transcriptional activator	True	False	False	False	False
phrog_26084	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_2609	PHROG	holin	True	False	False	False	False
phrog_26091	PHROG	glycosyltransferase	True	True	False	False	False
phrog_261	PHROG	baseplate wedge subunit	True	False	False	False	False
phrog_26101	PHROG	glycosyltransferase	True	True	False	False	False
phrog_26143	PHROG	virion structural protein	True	False	False	False	False
phrog_26147	PHROG	minor tail protein	True	False	False	False	False
phrog_26149	PHROG	deoxynucleoside monophosphate kinase	False	False	False	False	True
phrog_26156	PHROG	head protein	True	False	False	False	False
phrog_26163	PHROG	homing endonuclease	True	False	False	False	True
phrog_2617	PHROG	short tail fiber protein	True	False	False	False	False
phrog_262	PHROG	DNA polymerase	True	False	False	False	True
phrog_2620	PHROG	excisionase and transcriptional regulator	True	False	False	False	False
phrog_26200	PHROG	virion structural protein	True	False	False	False	False
phrog_2624	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_26246	PHROG	tail protein	True	False	False	False	False
phrog_26250	PHROG	endolysin	True	False	False	False	False
phrog_26258	PHROG	radical SAM domain-containing protein	False	False	False	True	False
phrog_26270	PHROG	terminase small subunit	True	False	False	False	False
phrog_26272	PHROG	holin	True	False	False	False	False
phrog_26274	PHROG	terminase	True	False	False	False	False
phrog_26292	PHROG	tail fiber protein	True	False	False	False	False
phrog_26298	PHROG	virion structural protein	True	False	False	False	False
phrog_263	PHROG	holin	True	False	False	False	False
phrog_2631	PHROG	tail fiber protein	True	False	False	False	False
phrog_26324	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_2633	PHROG	endonuclease VII	True	False	False	False	True
phrog_2634	PHROG	major tail protein	True	False	False	False	False
phrog_2635	PHROG	tail protein	True	False	False	False	False
phrog_2636	PHROG	tail fiber protein	True	False	False	False	False
phrog_26369	PHROG	replication initiation protein	True	False	False	False	True
phrog_26377	PHROG	ParB-like partition protein	True	False	False	False	True
phrog_26387	PHROG	ParB-like partition nuclease	True	False	False	False	True
phrog_2639	PHROG	Arc-like repressor	True	False	False	False	False
phrog_264	PHROG	major head protein	True	False	False	False	False
phrog_26400	PHROG	DNA ejection protein	True	False	False	False	True
phrog_26419	PHROG	tail fiber protein	True	False	False	False	False
phrog_26426	PHROG	replication protein	True	False	False	False	True
phrog_26427	PHROG	nuclease	True	False	False	False	True
phrog_2643	PHROG	5'-3' deoxyribonucleotidase	False	False	False	False	True
phrog_2644	PHROG	glycosyltransferase	True	True	False	False	False
phrog_26446	PHROG	anaerobic ribonucleoside reductase large subunit	False	False	False	False	True
phrog_2645	PHROG	major tail protein	True	False	False	False	False
phrog_26464	PHROG	DNA repair protein	True	False	False	False	True
phrog_26467	PHROG	tail spike protein	True	False	False	False	False
phrog_2647	PHROG	head decoration	True	False	False	False	False
phrog_26477	PHROG	clamp loader of DNA polymerase	True	False	False	False	True
phrog_26484	PHROG	DNA binding protein	True	False	False	False	True
phrog_2649	PHROG	endolysin	True	False	False	False	False
phrog_26497	PHROG	polymerase	False	False	False	False	True
phrog_265	PHROG	replication initiation protein	True	False	False	False	True
phrog_26502	PHROG	virion structural protein	True	False	False	False	False
phrog_26520	PHROG	lower collar	True	False	False	False	False
phrog_26525	PHROG	tail fiber protein	True	False	False	False	False
phrog_2655	PHROG	excisionase	True	False	False	False	False
phrog_2657	PHROG	transcriptional regulator	True	False	False	False	False
phrog_26588	PHROG	ParB-like partition nuclease	True	False	False	False	True
phrog_2659	PHROG	RNA ligase	True	False	False	False	True
phrog_2662	PHROG	portal protein	True	False	False	False	False
phrog_26622	PHROG	tail fiber protein	True	False	False	False	False
phrog_26628	PHROG	head maturation protease	True	False	False	False	False
phrog_26630	PHROG	tail fiber protein	True	False	False	False	False
phrog_2665	PHROG	virion structural protein	True	False	False	False	False
phrog_26651	PHROG	Alt-like RNA polymerase ADP-ribosyltransferase	True	False	False	False	True
phrog_2666	PHROG	terminase large subunit	True	False	False	False	False
phrog_2667	PHROG	internal head protein	True	False	False	False	False
phrog_26670	PHROG	virion structural protein	True	False	False	False	False
phrog_26672	PHROG	virion structural protein	True	False	False	False	False
phrog_26675	PHROG	endolysin	True	False	False	False	False
phrog_2669	PHROG	baseplate protein	True	False	False	False	False
phrog_26699	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_267	PHROG	major head protein	True	False	False	False	False
phrog_2671	PHROG	tail fiber protein	True	False	False	False	False
phrog_26711	PHROG	virion structural protein	True	False	False	False	False
phrog_26713	PHROG	methyltransferase	False	False	False	True	False
phrog_26716	PHROG	polymerase	False	False	False	False	True
phrog_26732	PHROG	head protein	True	False	False	False	False
phrog_2675	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_26754	PHROG	ParB-like partition nuclease	True	False	False	False	True
phrog_26758	PHROG	tail fiber protein	True	False	False	False	False
phrog_2677	PHROG	tail protein with lysin activity	True	False	False	False	False
phrog_26796	PHROG	holin	True	False	False	False	False
phrog_2680	PHROG	head decoration	True	False	False	False	False
phrog_2683	PHROG	minor tail protein	True	False	False	False	False
phrog_26873	PHROG	inhibitor of transcription initiation and antiterminator	True	False	False	False	False
phrog_26878	PHROG	virion structural protein	True	False	False	False	False
phrog_2689	PHROG	minor tail protein	True	False	False	False	False
phrog_269	PHROG	DNA helicase loader	True	False	False	False	True
phrog_26909	PHROG	virion structural protein	True	False	False	False	False
phrog_2691	PHROG	tail fiber protein	True	False	False	False	False
phrog_26922	PHROG	DnaC-like helicase loader	True	False	False	False	True
phrog_26941	PHROG	tail protein	True	False	False	False	False
phrog_26970	PHROG	major head protein	True	False	False	False	False
phrog_2699	PHROG	terminase large subunit	True	False	False	False	False
phrog_26999	PHROG	tail assembly protein	True	False	False	False	False
phrog_27	PHROG	tail completion or Neck1 protein	True	False	False	False	False
phrog_270	PHROG	replication initiation protein	True	False	False	False	True
phrog_27011	PHROG	head closure Hc2	True	False	False	False	False
phrog_27028	PHROG	endonuclease	True	False	False	False	True
phrog_27063	PHROG	pilot protein for DNA ejection	True	False	False	False	False
phrog_2708	PHROG	nucleotide kinase	False	False	False	False	True
phrog_271	PHROG	anti-termination protein N-like	True	False	False	False	False
phrog_2710	PHROG	tail fiber protein	True	False	False	False	False
phrog_27119	PHROG	virion structural protein	True	False	False	False	False
phrog_2712	PHROG	tail fiber protein	True	False	False	False	False
phrog_27126	PHROG	neck protein	True	False	False	False	False
phrog_27130	PHROG	tail protein	True	False	False	False	False
phrog_27156	PHROG	tail spike protein	True	False	False	False	False
phrog_27158	PHROG	virion structural protein	True	False	False	False	False
phrog_27166	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_27175	PHROG	transposase	True	False	False	False	False
phrog_27176	PHROG	toxin	True	False	False	False	False
phrog_27190	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_27191	PHROG	DNA polymerase	True	False	False	False	True
phrog_27199	PHROG	tail protein	True	False	False	False	False
phrog_272	PHROG	Cox-like excisionase and repressor	True	False	False	False	False
phrog_2723	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_27238	PHROG	radical SAM domain-containing protein	False	False	False	True	False
phrog_27239	PHROG	major head protein	True	False	False	False	False
phrog_27257	PHROG	terminase small subunit	True	False	False	False	False
phrog_27277	PHROG	tail spike protein	True	False	False	False	False
phrog_2729	PHROG	virion structural protein	True	False	False	False	False
phrog_27309	PHROG	S-adenosylmethionine decarboxylase	False	False	False	True	True
phrog_27344	PHROG	replication initiation protein	True	False	False	False	True
phrog_2736	PHROG	aminotransferase	False	True	False	False	True
phrog_2736	PHROG	aminotransferase	False	True	False	False	True
phrog_27367	PHROG	tail fiber protein	True	False	False	False	False
phrog_27373	PHROG	tail protein	True	False	False	False	False
phrog_27380	PHROG	methyltransferase	False	False	False	True	False
phrog_27381	PHROG	tail fiber protein	True	False	False	False	False
phrog_2739	PHROG	portal protein	True	False	False	False	False
phrog_27398	PHROG	tail protein	True	False	False	False	False
phrog_274	PHROG	DNA endonuclease V	True	False	False	False	True
phrog_27406	PHROG	endonuclease	True	False	False	False	True
phrog_27407	PHROG	Holliday junction resolvase	True	False	False	False	True
phrog_2742	PHROG	endolysin	True	False	False	False	False
phrog_27421	PHROG	DNA polymerase	True	False	False	False	True
phrog_2745	PHROG	transcriptional repressor	True	False	False	False	False
phrog_27454	PHROG	RNA polymerase sigma factor	True	False	False	False	False
phrog_2746	PHROG	host range and adsorption protein	True	False	False	False	False
phrog_27483	PHROG	virion structural protein	True	False	False	False	False
phrog_27494	PHROG	virion structural protein	True	False	False	False	False
phrog_27497	PHROG	virion structural protein	True	False	False	False	False
phrog_2753	PHROG	head maturation protease	True	False	False	False	False
phrog_27534	PHROG	head protein	True	False	False	False	False
phrog_2754	PHROG	virion structural protein	True	False	False	False	False
phrog_27555	PHROG	transcriptional regulator	True	False	False	False	False
phrog_2756	PHROG	virion structural protein	True	False	False	False	False
phrog_27561	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_27577	PHROG	tail protein	True	False	False	False	False
phrog_2760	PHROG	RecT-like ssDNA annealing protein	False	False	False	False	True
phrog_27601	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_27605	PHROG	transcriptional repressor	True	False	False	False	False
phrog_27613	PHROG	tail protein	True	False	False	False	False
phrog_27635	PHROG	HTH DNA binding protein	True	False	False	False	True
phrog_27641	PHROG	peptidase	True	False	False	False	False
phrog_27667	PHROG	single strand DNA binding protein	True	False	False	False	True
phrog_27667	PHROG	single strand DNA binding protein	True	False	False	False	True
phrog_277	PHROG	replication initiation O-like	True	False	False	False	True
phrog_27723	PHROG	RNA ligase	True	False	False	False	True
phrog_27751	PHROG	DNA binding protein	True	False	False	False	True
phrog_27764	PHROG	DNA polymerase III theta subunit	True	False	False	False	True
phrog_27786	PHROG	tail spike protein	True	False	False	False	False
phrog_27797	PHROG	pectate lyase	False	True	False	False	False
phrog_278	PHROG	transcriptional regulator	True	False	False	False	False
phrog_2780	PHROG	RecT-like ssDNA annealing protein	False	False	False	False	True
phrog_27806	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_27812	PHROG	virion structural protein	True	False	False	False	False
phrog_27829	PHROG	DnaA-like replication initiation protein	True	False	False	False	True
phrog_27838	PHROG	holin	True	False	False	False	False
phrog_27843	PHROG	replication initiation protein	True	False	False	False	True
phrog_27845	PHROG	tail protein	True	False	False	False	False
phrog_2789	PHROG	transcriptional regulator	True	False	False	False	False
phrog_279	PHROG	tail sheath	True	False	False	False	False
phrog_2790	PHROG	excisionase and transcriptional regulator	True	False	False	False	False
phrog_2792	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_27932	PHROG	baseplate hub subunit and tail lysozyme	True	False	False	False	False
phrog_27954	PHROG	exonuclease	True	False	False	False	True
phrog_27959	PHROG	tail fiber protein	True	False	False	False	False
phrog_2796	PHROG	head-tail connector protein	True	False	False	False	False
phrog_27974	PHROG	portal protein	True	False	False	False	False
phrog_27998	PHROG	tail fiber protein	True	False	False	False	False
phrog_28	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_280	PHROG	virion structural protein	True	False	False	False	False
phrog_28013	PHROG	virion structural protein	True	False	False	False	False
phrog_28033	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_2804	PHROG	virion structural protein	True	False	False	False	False
phrog_28042	PHROG	replication initiation protein	True	False	False	False	True
phrog_2805	PHROG	minor tail protein	True	False	False	False	False
phrog_28079	PHROG	restriction endonuclease II	True	False	False	False	True
phrog_28089	PHROG	endolysin	True	False	False	False	False
phrog_2810	PHROG	virion structural protein	True	False	False	False	False
phrog_2811	PHROG	virion structural protein	True	False	False	False	False
phrog_2813	PHROG	virion structural protein	True	False	False	False	False
phrog_28142	PHROG	HNH endonuclease	True	False	False	False	True
phrog_28155	PHROG	terminase large subunit	True	False	False	False	False
phrog_28208	PHROG	tail protein	True	False	False	False	False
phrog_28217	PHROG	DNA repair exonuclease	True	False	False	False	True
phrog_28222	PHROG	exonuclease	True	False	False	False	True
phrog_28234	PHROG	endolysin	True	False	False	False	False
phrog_2824	PHROG	virion structural protein	True	False	False	False	False
phrog_28246	PHROG	tail assembly protein	True	False	False	False	False
phrog_2825	PHROG	polymerase	False	False	False	False	True
phrog_28263	PHROG	tail fiber protein	True	False	False	False	False
phrog_283	PHROG	major head protein	True	False	False	False	False
phrog_2833	PHROG	portal protein	True	False	False	False	False
phrog_28333	PHROG	minor head protein	True	False	False	False	False
phrog_2835	PHROG	glucosyltransferase	False	True	False	False	False
phrog_2836	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_2837	PHROG	tail protein	True	False	False	False	False
phrog_2838	PHROG	transcriptional repressor	True	False	False	False	False
phrog_2839	PHROG	tail sheath	True	False	False	False	False
phrog_284	PHROG	exonuclease	True	False	False	False	True
phrog_2840	PHROG	minor tail protein	True	False	False	False	False
phrog_2841	PHROG	minor head protein	True	False	False	False	False
phrog_28420	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_28468	PHROG	minor head protein	True	False	False	False	False
phrog_28473	PHROG	tail fiber protein	True	False	False	False	False
phrog_28504	PHROG	lytic tail fiber protein	True	False	False	False	False
phrog_2854	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_28556	PHROG	clamp loader of DNA polymerase	True	False	False	False	True
phrog_2856	PHROG	transcriptional regulator	True	False	False	False	False
phrog_2857	PHROG	tail fiber protein	True	False	False	False	False
phrog_2860	PHROG	endolysin	True	False	False	False	False
phrog_28600	PHROG	major head protein	True	False	False	False	False
phrog_2866	PHROG	single strand DNA binding protein	True	False	False	False	True
phrog_2866	PHROG	single strand DNA binding protein	True	False	False	False	True
phrog_2867	PHROG	virion structural protein	True	False	False	False	False
phrog_28672	PHROG	metallo-endopeptidase	True	False	False	False	False
phrog_28673	PHROG	tail protein	True	False	False	False	False
phrog_28674	PHROG	RNA polymerase	True	False	False	False	True
phrog_287	PHROG	minor tail protein	True	False	False	False	False
phrog_28707	PHROG	nuclease	True	False	False	False	True
phrog_2871	PHROG	tail protein	True	False	False	False	False
phrog_2872	PHROG	Sak4-like ssDNA annealing protein	False	False	False	False	True
phrog_28727	PHROG	holin	True	False	False	False	False
phrog_28745	PHROG	glycosyltransferase	True	True	False	False	False
phrog_28748	PHROG	virion structural protein	True	False	False	False	False
phrog_2875	PHROG	virion structural protein	True	False	False	False	False
phrog_28751	PHROG	virion structural protein	True	False	False	False	False
phrog_28766	PHROG	tail fiber protein	True	False	False	False	False
phrog_2877	PHROG	holin	True	False	False	False	False
phrog_28775	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_28779	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_28781	PHROG	tail spike protein	True	False	False	False	False
phrog_2879	PHROG	holin	True	False	False	False	False
phrog_2880	PHROG	replication initiation protein	True	False	False	False	True
phrog_28804	PHROG	thymidylate synthase	False	False	False	False	True
phrog_2881	PHROG	dCMP hydroxymethylase	False	False	False	False	True
phrog_2882	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_28831	PHROG	virion structural protein	True	False	False	False	False
phrog_2885	PHROG	baseplate wedge subunit	True	False	False	False	False
phrog_2886	PHROG	RIIB lysis inhibitor	True	False	False	False	False
phrog_28865	PHROG	tail protein	True	False	False	False	False
phrog_28877	PHROG	DNA topoisomerase II	True	False	False	False	True
phrog_28877	PHROG	DNA topoisomerase II	True	False	False	False	True
phrog_28894	PHROG	DNA polymerase/primase	True	False	False	False	True
phrog_289	PHROG	GTP-binding domain	False	False	False	False	True
phrog_28902	PHROG	major tail protein	True	False	False	False	False
phrog_28909	PHROG	RNA ligase	True	False	False	False	True
phrog_28981	PHROG	transglycosylase	True	False	False	False	False
phrog_2899	PHROG	anti-repressor Ant	True	False	False	False	False
phrog_29	PHROG	major head protein	True	False	False	False	False
phrog_290	PHROG	minor tail protein	True	False	False	False	False
phrog_29002	PHROG	minor tail protein	True	False	False	False	False
phrog_2902	PHROG	anti-repressor	True	False	False	False	False
phrog_29020	PHROG	virion structural protein	True	False	False	False	False
phrog_29022	PHROG	virion structural protein	True	False	False	False	False
phrog_29037	PHROG	endonuclease	True	False	False	False	True
phrog_2907	PHROG	excisionase	True	False	False	False	False
phrog_29076	PHROG	tail protein	True	False	False	False	False
phrog_29095	PHROG	endonuclease	True	False	False	False	True
phrog_291	PHROG	endolysin	True	False	False	False	False
phrog_29117	PHROG	head morphogenesis	True	False	False	False	False
phrog_2913	PHROG	glycoside hydrolase	True	True	False	False	False
phrog_29134	PHROG	tail protein	True	False	False	False	False
phrog_2914	PHROG	endonuclease VII	True	False	False	False	True
phrog_29143	PHROG	HNH endonuclease	True	False	False	False	True
phrog_2915	PHROG	tail fiber protein	True	False	False	False	False
phrog_29160	PHROG	anaerobic ribonucleoside reductase large subunit	False	False	False	False	True
phrog_2917	PHROG	excisionase	True	False	False	False	False
phrog_29171	PHROG	pilot protein for DNA ejection	True	False	False	False	False
phrog_29175	PHROG	virion structural protein	True	False	False	False	False
phrog_29195	PHROG	holin	True	False	False	False	False
phrog_29251	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_2926	PHROG	virion structural protein	True	False	False	False	False
phrog_29269	PHROG	head scaffolding protein	True	False	False	False	False
phrog_2927	PHROG	DNA polymerase	True	False	False	False	True
phrog_29271	PHROG	zinc-finger domain protein	True	False	False	False	False
phrog_29272	PHROG	endolysin	True	False	False	False	False
phrog_29279	PHROG	zinc-finger domain protein	True	False	False	False	False
phrog_2929	PHROG	tail fiber protein	True	False	False	False	False
phrog_29312	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_2932	PHROG	head scaffolding protein	True	False	False	False	False
phrog_2935	PHROG	virion structural protein	True	False	False	False	False
phrog_29386	PHROG	virion structural protein	True	False	False	False	False
phrog_2941	PHROG	virion structural protein	True	False	False	False	False
phrog_2943	PHROG	polymerase	False	False	False	False	True
phrog_2949	PHROG	dGTPase inhibitor; target for F exclusion	False	False	False	False	True
phrog_295	PHROG	tail fiber protein	True	False	False	False	False
phrog_29507	PHROG	virion structural protein	True	False	False	False	False
phrog_2952	PHROG	minor tail protein	True	False	False	False	False
phrog_29583	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_2959	PHROG	minor tail protein	True	False	False	False	False
phrog_296	PHROG	DNA transposition protein	True	False	False	False	False
phrog_29618	PHROG	exonuclease	True	False	False	False	True
phrog_2962	PHROG	RNA polymerase beta subunit	True	False	False	False	True
phrog_2967	PHROG	transcriptional regulator	True	False	False	False	False
phrog_2968	PHROG	tail protein	True	False	False	False	False
phrog_2969	PHROG	replication initiation protein	True	False	False	False	True
phrog_297	PHROG	holin	True	False	False	False	False
phrog_29706	PHROG	tail spike protein	True	False	False	False	False
phrog_29715	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_2973	PHROG	Hoc-like head decoration	True	False	False	False	False
phrog_29731	PHROG	tail spike protein	True	False	False	False	False
phrog_2975	PHROG	Rz-like spanin	True	False	False	False	False
phrog_29757	PHROG	transglycosylase	True	False	False	False	False
phrog_2976	PHROG	head maturation protease	True	False	False	False	False
phrog_2977	PHROG	anti-repressor	True	False	False	False	False
phrog_29786	PHROG	major head protein	True	False	False	False	False
phrog_2979	PHROG	RIIA lysis inhibitor	True	False	False	False	False
phrog_298	PHROG	exonuclease	True	False	False	False	True
phrog_2980	PHROG	goF mRNA metabolism modulator	False	False	False	False	True
phrog_2986	PHROG	RNA polymerase beta subunit	True	False	False	False	True
phrog_29860	PHROG	virion structural protein	True	False	False	False	False
phrog_29864	PHROG	transglycosylase	True	False	False	False	False
phrog_2987	PHROG	RNA polymerase beta subunit	True	False	False	False	True
phrog_29891	PHROG	virion structural protein	True	False	False	False	False
phrog_29902	PHROG	virion structural protein	True	False	False	False	False
phrog_2992	PHROG	tail assembly chaperone	True	False	False	False	False
phrog_29927	PHROG	replication initiation protein	True	False	False	False	True
phrog_29954	PHROG	virion structural protein	True	False	False	False	False
phrog_29955	PHROG	appendage	True	False	False	False	False
phrog_29958	PHROG	thioredoxin domain	False	False	False	False	True
phrog_2998	PHROG	endolysin	True	False	False	False	False
phrog_3	PHROG	transcriptional repressor	True	False	False	False	False
phrog_30	PHROG	minor tail protein	True	False	False	False	False
phrog_300	PHROG	tail fiber protein	True	False	False	False	False
phrog_3001	PHROG	Rz-like spanin	True	False	False	False	False
phrog_3004	PHROG	virion structural protein	True	False	False	False	False
phrog_30051	PHROG	DNA polymerase III theta subunit	True	False	False	False	True
phrog_3007	PHROG	RusA-like Holliday junction resolvase	True	False	False	False	True
phrog_3008	PHROG	DNA methyltransferase	True	False	False	True	False
phrog_3011	PHROG	DNA polymerase	True	False	False	False	True
phrog_30124	PHROG	glycosyltransferase	True	True	False	False	False
phrog_3013	PHROG	virion structural protein	True	False	False	False	False
phrog_30133	PHROG	virion structural protein	True	False	False	False	False
phrog_3014	PHROG	head maturation protease	True	False	False	False	False
phrog_3015	PHROG	RNA polymerase beta subunit	True	False	False	False	True
phrog_30152	PHROG	virion structural protein	True	False	False	False	False
phrog_3017	PHROG	head maturation protease	True	False	False	False	False
phrog_30178	PHROG	portal protein	True	False	False	False	False
phrog_3018	PHROG	head decoration protein	True	False	False	False	False
phrog_302	PHROG	virion structural protein	True	False	False	False	False
phrog_30206	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_3022	PHROG	DNA primase	True	True	False	False	True
phrog_3022	PHROG	DNA primase	True	True	False	False	True
phrog_3022	PHROG	DNA primase	True	True	False	False	True
phrog_30251	PHROG	terminase large subunit	True	False	False	False	False
phrog_30253	PHROG	glycosyltransferase	True	True	False	False	False
phrog_30284	PHROG	Rz-like spanin	True	False	False	False	False
phrog_30299	PHROG	tail fiber protein	True	False	False	False	False
phrog_30316	PHROG	tail fiber protein	True	False	False	False	False
phrog_3035	PHROG	transposase	True	False	False	False	False
phrog_30356	PHROG	helicase	True	False	False	False	True
phrog_30357	PHROG	endonuclease	True	False	False	False	True
phrog_30362	PHROG	DNA ligase	True	False	False	False	True
phrog_3037	PHROG	transcriptional repressor	True	False	False	False	False
phrog_30377	PHROG	HNH endonuclease	True	False	False	False	True
phrog_30392	PHROG	tail sheath	True	False	False	False	False
phrog_304	PHROG	anti-termination protein Q-like	True	False	False	False	False
phrog_3041	PHROG	cytidyltransferase	False	False	False	False	True
phrog_30443	PHROG	HNH endonuclease	True	False	False	False	True
phrog_30466	PHROG	DNA polymerase	True	False	False	False	True
phrog_305	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_30509	PHROG	collagen like minor tail	True	False	False	False	False
phrog_30532	PHROG	tail protein	True	False	False	False	False
phrog_30543	PHROG	tail length tape measure protein	True	False	False	False	False
phrog_3055	PHROG	RusA-like Holliday junction resolvase	True	False	False	False	True
phrog_30552	PHROG	Erf-like ssDNA annealing protein	False	False	False	False	True
phrog_30576	PHROG	baseplate protein	True	False	False	False	False
phrog_30585	PHROG	DNA repair protein	True	False	False	False	True
phrog_30599	PHROG	transcriptional regulator	True	False	False	False	False
phrog_306	PHROG	minor head protein Ace-like	True	False	False	False	False
phrog_3064	PHROG	terminase	True	False	False	False	False
phrog_30655	PHROG	virion structural protein	True	False	False	False	False
phrog_3066	PHROG	toxin of TA system	True	False	False	False	False
phrog_30669	PHROG	replication initiation protein	True	False	False	False	True
phrog_30677	PHROG	tail protein	True	False	False	False	False
phrog_30679	PHROG	DNA polymerase processivity factor	True	False	False	False	True
phrog_307	PHROG	endonuclease VII	True	False	False	False	True
phrog_30703	PHROG	portal protein	True	False	False	False	False
phrog_30740	PHROG	minor tail protein	True	False	False	False	False
phrog_30742	PHROG	tail fiber protein	True	False	False	False	False
phrog_30751	PHROG	minor head protein	True	False	False	False	False
