id	db	name
HMMsoil85764	FOAM	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil85769	FOAM	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil8577	FOAM	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
HMMsoil85770	FOAM	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil85771	FOAM	IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
HMMsoil85772	FOAM	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
HMMsoil8578	FOAM	ABC.SS.S; simple sugar transport system substrate-binding protein
HMMsoil85783	FOAM	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
HMMsoil85786	FOAM	ABC.ZM.A; zinc/manganese transport system ATP-binding protein
HMMsoil85787	FOAM	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
HMMsoil8579	FOAM	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
HMMsoil85790	FOAM	peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]
HMMsoil85792	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil85798	FOAM	pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]
HMMsoil858	FOAM	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]; putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2] [EC:1.2.1.88]; PRODH, fadM, putB; proline dehydrogenase [EC:1.5.5.2]
HMMsoil8580	FOAM	ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil85802	FOAM	phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
HMMsoil85805	FOAM	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
HMMsoil85808	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil85809	FOAM	ABC.MS.P1; multiple sugar transport system permease protein
HMMsoil8581	FOAM	proV; glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil85811	FOAM	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]
HMMsoil85812	FOAM	livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil85813	FOAM	ABC.MS.P; multiple sugar transport system permease protein
HMMsoil85814	FOAM	ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil85815	FOAM	creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]
HMMsoil85816	FOAM	ABC.MS.P; multiple sugar transport system permease protein
HMMsoil85818	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil85819	FOAM	urtD; urea transport system ATP-binding protein
HMMsoil85822	FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
HMMsoil85824	FOAM	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
HMMsoil85825	FOAM	ENTPD2; adenosinetriphosphatase [EC:3.6.1.-]
HMMsoil85827	FOAM	rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
HMMsoil8583	FOAM	opuA; osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil85830	FOAM	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]
HMMsoil85836	FOAM	ERN1; serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1] [EC:3.1.26.-]
HMMsoil85837	FOAM	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]
HMMsoil85838	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil8584	FOAM	manB; phosphomannomutase [EC:5.4.2.8]
HMMsoil85840	FOAM	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]
HMMsoil85845	FOAM	CMO; choline monooxygenase [EC:1.14.15.7]
HMMsoil85846	FOAM	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]
HMMsoil85847	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
HMMsoil85850	FOAM	E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]; adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]
HMMsoil85855	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil85859	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil8586	FOAM	porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]
HMMsoil85863	FOAM	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
HMMsoil85867	FOAM	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
HMMsoil85868	FOAM	trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]
HMMsoil8587	FOAM	uxuB; fructuronate reductase [EC:1.1.1.57]
HMMsoil85871	FOAM	gctB; glutaconate CoA-transferase, subunit B [EC:2.8.3.12]
HMMsoil85872	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil85874	FOAM	ndh; NADH:ubiquinone reductase (H+-translocating) [EC:7.1.1.2]
HMMsoil85876	FOAM	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]; K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil85879	FOAM	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
HMMsoil8588	FOAM	ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]
HMMsoil85881	FOAM	pyrG, CTPS; CTP synthase [EC:6.3.4.2]
HMMsoil8589	FOAM	mrcA; penicillin-binding protein 1A [EC:2.4.1.129] [EC:3.4.16.4]
HMMsoil85890	FOAM	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]
HMMsoil85892	FOAM	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
HMMsoil85893	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
HMMsoil85894	FOAM	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
HMMsoil85898	FOAM	uidA, GUSB; beta-glucuronidase [EC:3.2.1.31]
HMMsoil859	FOAM	gatB, sgcB; galactitol PTS system EIIB component [EC:2.7.1.200]
HMMsoil8590	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil85902	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil85903	FOAM	mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
HMMsoil85906	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil85909	FOAM	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil8591	FOAM	ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil85912	FOAM	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
HMMsoil85915	FOAM	fwdH; 4Fe-4S ferredoxin
HMMsoil85917	FOAM	GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
HMMsoil85918	FOAM	dbpA; ATP-dependent RNA helicase DbpA [EC:3.6.4.13]
HMMsoil8592	FOAM	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
HMMsoil85921	FOAM	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
HMMsoil85922	FOAM	ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil85923	FOAM	opuA; osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil85924	FOAM	thrC; threonine synthase [EC:4.2.3.1]
HMMsoil85926	FOAM	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
HMMsoil85927	FOAM	fadA, fadI; acetyl-CoA acyltransferase [EC:2.3.1.16]
HMMsoil8593	FOAM	livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil85930	FOAM	E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-]
HMMsoil85931	FOAM	K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
HMMsoil85935	FOAM	PRUNE, PPX1; exopolyphosphatase [EC:3.6.1.11]
HMMsoil85939	FOAM	frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
HMMsoil8594	FOAM	nodI; lipooligosaccharide transport system ATP-binding protein
HMMsoil85941	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil85946	FOAM	ddpD; peptide/nickel transport system ATP-binding protein
HMMsoil85947	FOAM	HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
HMMsoil8595	FOAM	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
HMMsoil85952	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil85955	FOAM	E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]
HMMsoil8596	FOAM	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]
HMMsoil85960	FOAM	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
HMMsoil85962	FOAM	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
HMMsoil85965	FOAM	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
HMMsoil85968	FOAM	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
HMMsoil85971	FOAM	glk; glucokinase [EC:2.7.1.2]
HMMsoil85974	FOAM	PCCA, pccA; propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
HMMsoil85977	FOAM	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]
HMMsoil8598	FOAM	fruB; fructose PTS system EIIA component [EC:2.7.1.202]; ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]
HMMsoil85981	FOAM	fwdF, fmdF; 4Fe-4S ferredoxin
HMMsoil85983	FOAM	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]
HMMsoil85985	FOAM	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
HMMsoil85989	FOAM	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1] [EC:2.8.1.2]
HMMsoil85991	FOAM	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
HMMsoil85992	FOAM	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
HMMsoil85993	FOAM	ABC.MS.P1; multiple sugar transport system permease protein
HMMsoil85994	FOAM	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
HMMsoil85995	FOAM	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]
HMMsoil85996	FOAM	CPS1; carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16]
HMMsoil86	FOAM	pulA; pullulanase [EC:3.2.1.41]
HMMsoil860	FOAM	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
HMMsoil8600	FOAM	tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
HMMsoil86000	FOAM	luxQ; two-component system, autoinducer 2 sensor kinase/phosphatase LuxQ [EC:2.7.13.3] [EC:3.1.3.-]
HMMsoil86001	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil86002	FOAM	waaB, rfaB; UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-]
HMMsoil86003	FOAM	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil86004	FOAM	lptB; lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]
HMMsoil86006	FOAM	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]; phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
HMMsoil86007	FOAM	K10907; aminotransferase [EC:2.6.1.-]
HMMsoil86008	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil8601	FOAM	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]; E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]
HMMsoil86010	FOAM	modC; molybdate transport system ATP-binding protein [EC:7.3.2.5]
HMMsoil86015	FOAM	cbiO; cobalt/nickel transport system ATP-binding protein
HMMsoil8602	FOAM	Multiple sugar transporter [mD:m00207]
HMMsoil86023	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil86027	FOAM	lacG, araQ; lactose/L-arabinose transport system permease protein
HMMsoil86029	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil8603	FOAM	peb1A, glnH; aspartate/glutamate/glutamine transport system substrate-binding protein
HMMsoil86031	FOAM	XANG; xanthocillin biosynthesis cytochrome P450 monooxygenase [EC:1.14.-.-]; cypD_E, CYP102A, CYP505; cytochrome P450 / NADPH-cytochrome P450 reductase [EC:1.14.14.1] [EC:1.6.2.4]
HMMsoil86032	FOAM	ABC.PA.S; polar amino acid transport system substrate-binding protein
HMMsoil86034	FOAM	fruAb; fructose PTS system EIIB component [EC:2.7.1.202]; fryB; fructose-like PTS system EIIB component [EC:2.7.1.-]
HMMsoil86036	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil86038	FOAM	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil8604	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil86042	FOAM	livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil86044	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil86046	FOAM	livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil86047	FOAM	ddpD; peptide/nickel transport system ATP-binding protein; ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil86048	FOAM	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
HMMsoil86049	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil8605	FOAM	ABC.MS.P; multiple sugar transport system permease protein
HMMsoil86052	FOAM	rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]; ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil86053	FOAM	Sorbitol/mannitol transporter [mD:m00200]; Cellobiose transporter [mD:m00206]
HMMsoil86055	FOAM	mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53] [EC:1.13.11.54]
HMMsoil86056	FOAM	DMGDH; dimethylglycine dehydrogenase [EC:1.5.8.4]
HMMsoil86057	FOAM	ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil86058	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil86059	FOAM	livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil8606	FOAM	ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
HMMsoil86061	FOAM	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
HMMsoil86062	FOAM	ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
HMMsoil86063	FOAM	frhG; coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]
HMMsoil86064	FOAM	livK; branched-chain amino acid transport system substrate-binding protein
HMMsoil86065	FOAM	ynjC; putative thiamine transport system permease protein
HMMsoil86068	FOAM	tyrA2; prephenate dehydrogenase [EC:1.3.1.12]
HMMsoil86069	FOAM	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
HMMsoil8607	FOAM	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
HMMsoil86070	FOAM	ddpF; peptide/nickel transport system ATP-binding protein
HMMsoil86075	FOAM	ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:7.4.2.1]
HMMsoil86076	FOAM	GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
HMMsoil86077	FOAM	phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
HMMsoil86078	FOAM	ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil86083	FOAM	glnA, GLUL; glutamine synthetase [EC:6.3.1.2]
HMMsoil86085	FOAM	CBS; cystathionine beta-synthase [EC:4.2.1.22]
HMMsoil86089	FOAM	E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]
HMMsoil8609	FOAM	celB, chbC; cellobiose PTS system EIIC component
HMMsoil86091	FOAM	trpE; anthranilate synthase component I [EC:4.1.3.27]
HMMsoil86092	FOAM	Maltooligosaccharide transporter [mD:m00195]
HMMsoil86093	FOAM	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]; ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil86095	FOAM	tupC, vupC; tungstate transport system ATP-binding protein [EC:7.3.2.6]
HMMsoil86096	FOAM	E3.2.1.4; endoglucanase [EC:3.2.1.4]
HMMsoil86098	FOAM	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]
HMMsoil86099	FOAM	XANG; xanthocillin biosynthesis cytochrome P450 monooxygenase [EC:1.14.-.-]; cypD_E, CYP102A, CYP505; cytochrome P450 / NADPH-cytochrome P450 reductase [EC:1.14.14.1] [EC:1.6.2.4]
HMMsoil861	FOAM	iolF; MFS transporter, SP family, inositol transporter
HMMsoil8610	FOAM	fruB; fructose PTS system EIIA component [EC:2.7.1.202]
HMMsoil86102	FOAM	livG; branched-chain amino acid transport system ATP-binding protein
HMMsoil86106	FOAM	E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]
HMMsoil86108	FOAM	opuA; osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
HMMsoil86109	FOAM	hisJ; histidine transport system substrate-binding protein
HMMsoil8611	FOAM	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
HMMsoil86111	FOAM	AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]
HMMsoil8612	FOAM	E3.2.1.4; endoglucanase [EC:3.2.1.4]; E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]; CBH1; cellulose 1,4-beta-cellobiosidase [EC:3.2.1.91]
HMMsoil86122	FOAM	gluB; glutamate transport system substrate-binding protein
HMMsoil86123	FOAM	lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]
HMMsoil86126	FOAM	ABC-2.A; ABC-2 type transport system ATP-binding protein
HMMsoil86128	FOAM	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
HMMsoil8613	FOAM	fruAb; fructose PTS system EIIB component [EC:2.7.1.202]; fruA; fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]
HMMsoil86131	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil86133	FOAM	opuBD; osmoprotectant transport system permease protein
HMMsoil86137	FOAM	nahAd, ndoC, nbzAd, dntAd; naphthalene 1,2-dioxygenase subunit beta [EC:1.14.12.12] [EC:1.14.12.23] [EC:1.14.12.24]
HMMsoil86138	FOAM	livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil8614	FOAM	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]; gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16] [EC:1.2.1.79] [EC:1.2.1.20]; ALDH5A1; succinate-semialdehyde dehydrogenase [EC:1.2.1.24]
HMMsoil86141	FOAM	cmpC; bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
HMMsoil86144	FOAM	E1.14.13.7; phenol 2-monooxygenase (NADPH) [EC:1.14.13.7]
HMMsoil86145	FOAM	livM; branched-chain amino acid transport system permease protein
HMMsoil8615	FOAM	nadB; L-aspartate oxidase [EC:1.4.3.16]
HMMsoil86151	FOAM	dcyD; D-cysteine desulfhydrase [EC:4.4.1.15]
HMMsoil86154	FOAM	HEXA_B; hexosaminidase [EC:3.2.1.52]
HMMsoil86159	FOAM	chnB; cyclohexanone monooxygenase [EC:1.14.13.22]
HMMsoil8616	FOAM	potC; spermidine/putrescine transport system permease protein
HMMsoil86163	FOAM	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil86164	FOAM	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
HMMsoil86168	FOAM	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil86169	FOAM	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]; flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
HMMsoil8617	FOAM	ABC.CD.A; putative ABC transport system ATP-binding protein
HMMsoil86171	FOAM	Phenylalanine, tyrosine and tryptophan biosynthesis; tyrA2; prephenate dehydrogenase [EC:1.3.1.12]; PEP
HMMsoil86173	FOAM	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
HMMsoil86174	FOAM	pta; phosphate acetyltransferase [EC:2.3.1.8]
HMMsoil86175	FOAM	Purine metabolism
HMMsoil86176	FOAM	MAP2K6, MKK6; mitogen-activated protein kinase kinase 6 [EC:2.7.12.2]
HMMsoil86178	FOAM	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]
HMMsoil86179	FOAM	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95] [EC:1.1.1.399]
HMMsoil8618	FOAM	galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]
HMMsoil86184	FOAM	ABC.MS.S; multiple sugar transport system substrate-binding protein
HMMsoil86185	FOAM	BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]
HMMsoil86189	FOAM	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
HMMsoil8619	FOAM	E3.2.1.14; chitinase [EC:3.2.1.14]
HMMsoil86192	FOAM	metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]
HMMsoil86193	FOAM	KMO; kynurenine 3-monooxygenase [EC:1.14.13.9]
HMMsoil86196	FOAM	hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
HMMsoil86197	FOAM	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
HMMsoil86198	FOAM	hoxF; bidirectional [NiFe] hydrogenase diaphorase subunit [EC:7.1.1.2]
HMMsoil862	FOAM	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
HMMsoil8620	FOAM	livF; branched-chain amino acid transport system ATP-binding protein
HMMsoil86200	FOAM	prrB; two-component system, OmpR family, sensor histidine kinase PrrB [EC:2.7.13.3]
HMMsoil86201	FOAM	pyrD; dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]
HMMsoil86205	FOAM	NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2]; nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]
HMMsoil86206	FOAM	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]
HMMsoil86207	FOAM	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil86208	FOAM	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]
HMMsoil8621	FOAM	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
HMMsoil86216	FOAM	hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3] [EC:1.8.98.4] [EC:1.8.98.5] [EC:1.8.98.6]
HMMsoil86218	FOAM	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
HMMsoil8622	FOAM	malZ; alpha-glucosidase [EC:3.2.1.20]
HMMsoil86224	FOAM	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
HMMsoil86225	FOAM	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
HMMsoil86226	FOAM	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
HMMsoil86227	FOAM	GBE1, glgB; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
HMMsoil86228	FOAM	frdA; fumarate reductase flavoprotein subunit [EC:1.3.5.4]
HMMsoil86229	FOAM	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
HMMsoil8623	FOAM	lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
HMMsoil86232	FOAM	Antibiotic ABC transporter [mD:m00248]
HMMsoil86233	FOAM	ABC-2.P; ABC-2 type transport system permease protein
HMMsoil86234	FOAM	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
HMMsoil86237	FOAM	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
HMMsoil86238	FOAM	sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
HMMsoil8624	FOAM	E3.2.1.21; beta-glucosidase [EC:3.2.1.21]
HMMsoil86240	FOAM	K02486; two-component system, sensor kinase [EC:2.7.13.3]
HMMsoil86241	FOAM	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16] [EC:1.2.1.79] [EC:1.2.1.20]
HMMsoil86243	FOAM	korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3] [EC:1.2.7.11]
HMMsoil86244	FOAM	guaA, GMPS; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
HMMsoil86247	FOAM	pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]
HMMsoil86248	FOAM	GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
HMMsoil8625	FOAM	codA; cytosine/creatinine deaminase [EC:3.5.4.1] [EC:3.5.4.21]
HMMsoil86250	FOAM	MCEE, epi; methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]
HMMsoil86251	FOAM	fdoI, fdsG; formate dehydrogenase subunit gamma
HMMsoil86253	FOAM	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]
HMMsoil86257	FOAM	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]; K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]; pknK; serine/threonine-protein kinase PknK [EC:2.7.11.1]
HMMsoil86258	FOAM	K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
HMMsoil86259	FOAM	FANCM; fanconi anemia group M protein
HMMsoil86260	FOAM	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
