id,db,name
phrog_24499,PHROG,
phrog_19800,PHROG,
phrog_22734,PHROG,
phrog_7181,PHROG,
phrog_22448,PHROG,
phrog_19810,PHROG,DNA endonuclease V
phrog_5114,PHROG,
phrog_18200,PHROG,
phrog_6140,PHROG,
phrog_5705,PHROG,
phrog_23199,PHROG,
phrog_6736,PHROG,
phrog_5124,PHROG,
phrog_18509,PHROG,
phrog_20405,PHROG,
phrog_19539,PHROG,
phrog_7492,PHROG,
phrog_18219,PHROG,
phrog_7496,PHROG,
phrog_20118,PHROG,
phrog_22461,PHROG,
phrog_23495,PHROG,
phrog_19834,PHROG,
phrog_7794,PHROG,
phrog_20410,PHROG,membrane protein
phrog_20418,PHROG,
phrog_18229,PHROG,
phrog_20125,PHROG,
phrog_23791,PHROG,
phrog_22478,PHROG,
phrog_5432,PHROG,
phrog_5141,PHROG,
phrog_21745,PHROG,
phrog_6175,PHROG,
phrog_21455,PHROG,
phrog_20139,PHROG,
phrog_21164,PHROG,
phrog_5731,PHROG,
phrog_5733,PHROG,
phrog_20721,PHROG,
phrog_20725,PHROG,
phrog_18535,PHROG,primase
phrog_21755,PHROG,
phrog_21465,PHROG,
phrog_20148,PHROG,
phrog_5744,PHROG,
phrog_4428,PHROG,
phrog_18833,PHROG,
phrog_18838,PHROG,
phrog_18839,PHROG,
phrog_19861,PHROG,
phrog_5165,PHROG,
phrog_21474,PHROG,
phrog_21181,PHROG,
phrog_3405,PHROG,
phrog_17813,PHROG,
phrog_18847,PHROG,
phrog_19878,PHROG,
phrog_18262,PHROG,
phrog_21778,PHROG,
phrog_20160,PHROG,
phrog_4732,PHROG,
phrog_4737,PHROG,
phrog_4442,PHROG,
phrog_3128,PHROG,
phrog_18851,PHROG,
phrog_4152,PHROG,
phrog_18560,PHROG,
phrog_19884,PHROG,
phrog_19885,PHROG,
phrog_20758,PHROG,
phrog_19887,PHROG,
phrog_19591,PHROG,
phrog_18271,PHROG,
phrog_20178,PHROG,
phrog_4459,PHROG,
phrog_18869,PHROG,
phrog_17250,PHROG,
phrog_16506,PHROG,
phrog_16508,PHROG,
phrog_17844,PHROG,
phrog_18879,PHROG,
phrog_20775,PHROG,
phrog_20191,PHROG,
phrog_5797,PHROG,
phrog_18881,PHROG,
phrog_18883,PHROG,
phrog_17563,PHROG,
phrog_17567,PHROG,
phrog_20493,PHROG,
phrog_16818,PHROG,
phrog_15203,PHROG,
phrog_3168,PHROG,
phrog_16235,PHROG,
phrog_17570,PHROG,
phrog_17287,PHROG,
phrog_16824,PHROG,
phrog_3464,PHROG,nucleotidyltransferase
phrog_15210,PHROG,lipoprotein
phrog_17877,PHROG,
phrog_2446,PHROG,
phrog_2156,PHROG,
phrog_15520,PHROG,
phrog_14203,PHROG,
phrog_14204,PHROG,
phrog_14206,PHROG,
phrog_16551,PHROG,
phrog_3195,PHROG,
phrog_15821,PHROG,
phrog_2757,PHROG,
phrog_3781,PHROG,
phrog_14508,PHROG,
phrog_16853,PHROG,
phrog_3789,PHROG,
phrog_15249,PHROG,
phrog_16273,PHROG,
phrog_14806,PHROG,
phrog_2761,PHROG,
phrog_15251,PHROG,
phrog_16578,PHROG,
phrog_15842,PHROG,
phrog_13206,PHROG,
phrog_787,PHROG,
phrog_2485,PHROG,
phrog_15550,PHROG,
phrog_16876,PHROG,
phrog_14235,PHROG,
phrog_15857,PHROG,
phrog_13215,PHROG,
phrog_16887,PHROG,
phrog_14247,PHROG,
phrog_15272,PHROG,
phrog_16595,PHROG,
phrog_16597,PHROG,
phrog_14836,PHROG,
phrog_13516,PHROG,
phrog_13519,PHROG,
phrog_2797,PHROG,
phrog_14545,PHROG,
phrog_13228,PHROG,
phrog_16890,PHROG,
phrog_16893,PHROG,
phrog_12202,PHROG,
phrog_13523,PHROG,
phrog_13524,PHROG,
phrog_14848,PHROG,
phrog_13231,PHROG,
phrog_13533,PHROG,
phrog_12214,PHROG,
phrog_15884,PHROG,
phrog_15598,PHROG,
phrog_12804,PHROG,
phrog_12807,PHROG,
phrog_12513,PHROG,
phrog_14860,PHROG,
phrog_15893,PHROG,
phrog_13253,PHROG,
phrog_14283,PHROG,
phrog_12817,PHROG,transcriptional regulator
phrog_13554,PHROG,
phrog_12238,PHROG,
phrog_13267,PHROG,
phrog_14299,PHROG,
phrog_13850,PHROG,
phrog_12532,PHROG,
phrog_13562,PHROG,
phrog_14594,PHROG,
phrog_13274,PHROG,
phrog_13278,PHROG,
phrog_13279,PHROG,
phrog_11511,PHROG,
phrog_12835,PHROG,
phrog_12544,PHROG,
phrog_13575,PHROG,
phrog_14898,PHROG,
phrog_38103,PHROG,Lar-like restriction alleviation protein
phrog_11524,PHROG,
phrog_13876,PHROG,
phrog_13582,PHROG,
phrog_38409,PHROG,
phrog_38116,PHROG,
phrog_11829,PHROG,
phrog_13887,PHROG,
phrog_10201,PHROG,
phrog_11253,PHROG,
phrog_38421,PHROG,
phrog_37101,PHROG,
phrog_12287,PHROG,
phrog_10502,PHROG,
phrog_11844,PHROG,
phrog_11551,PHROG,
phrog_11554,PHROG,
phrog_11558,PHROG,
phrog_11260,PHROG,
phrog_12584,PHROG,
phrog_12293,PHROG,
phrog_10803,PHROG,
phrog_11560,PHROG,
phrog_11563,PHROG,
phrog_12888,PHROG,
phrog_38737,PHROG,
phrog_37419,PHROG,
phrog_12890,PHROG,
phrog_11576,PHROG,
phrog_11286,PHROG,glycosyltransferase
phrog_38451,PHROG,
phrog_11877,PHROG,
phrog_10246,PHROG,
phrog_36110,PHROG,
phrog_11291,PHROG,
phrog_38464,PHROG,
phrog_10252,PHROG,
phrog_37735,PHROG,
phrog_11593,PHROG,
phrog_36419,PHROG,
phrog_11595,PHROG,
phrog_11599,PHROG,
phrog_37156,PHROG,
phrog_10844,PHROG,
phrog_10550,PHROG,
phrog_11892,PHROG,
phrog_37459,PHROG,
phrog_38192,PHROG,
phrog_35408,PHROG,
phrog_35409,PHROG,
phrog_37754,PHROG,
phrog_38785,PHROG,
phrog_36144,PHROG,
phrog_37171,PHROG,
phrog_36731,PHROG,
phrog_36733,PHROG,
phrog_10283,PHROG,
phrog_38795,PHROG,
phrog_37477,PHROG,
phrog_38798,PHROG,
phrog_36158,PHROG,
phrog_37183,PHROG,
phrog_35713,PHROG,
phrog_36745,PHROG,
phrog_10586,PHROG,
phrog_37776,PHROG,
phrog_34409,PHROG,
phrog_35438,PHROG,
phrog_10891,PHROG,
phrog_34411,PHROG,
phrog_36765,PHROG,
phrog_34124,PHROG,
phrog_35153,PHROG,
phrog_36184,PHROG,
phrog_34711,PHROG,
phrog_34138,PHROG,
phrog_35161,PHROG,
phrog_35164,PHROG,
phrog_36488,PHROG,
phrog_36780,PHROG,
phrog_35463,PHROG,
phrog_34445,PHROG,
phrog_35182,PHROG,
phrog_35186,PHROG,
phrog_33402,PHROG,
phrog_34746,PHROG,
phrog_33118,PHROG,
phrog_33415,PHROG,
phrog_34759,PHROG,
phrog_33125,PHROG,
phrog_35787,PHROG,
phrog_35498,PHROG,
phrog_33721,PHROG,
phrog_32118,PHROG,
phrog_33147,PHROG,
phrog_34783,PHROG,
phrog_32134,PHROG,
phrog_32143,PHROG,
phrog_33172,PHROG,
phrog_29512,PHROG,
phrog_32733,PHROG,
phrog_29220,PHROG,
phrog_33761,PHROG,
phrog_32449,PHROG,
phrog_31425,PHROG,
phrog_29235,PHROG,
phrog_32750,PHROG,
phrog_28219,PHROG,
phrog_32752,PHROG,DNA polymerase
phrog_30111,PHROG,
phrog_30414,PHROG,
phrog_30416,PHROG,
phrog_29549,PHROG,
phrog_28229,PHROG,
phrog_31153,PHROG,
phrog_31155,PHROG,
phrog_28236,PHROG,
phrog_29260,PHROG,
phrog_27505,PHROG,
phrog_27212,PHROG,
phrog_31751,PHROG,
phrog_30431,PHROG,
phrog_31464,PHROG,
phrog_30149,PHROG,
phrog_29576,PHROG,
phrog_32793,PHROG,
phrog_32794,PHROG,
phrog_31181,PHROG,
phrog_27230,PHROG,
phrog_26501,PHROG,
phrog_27247,PHROG,
phrog_30179,PHROG,
phrog_30472,PHROG,
phrog_31797,PHROG,
phrog_30189,PHROG,
phrog_26521,PHROG,
phrog_27846,PHROG,
phrog_26230,PHROG,
phrog_30480,PHROG,
phrog_28298,PHROG,
phrog_27560,PHROG,
phrog_30497,PHROG,
phrog_26835,PHROG,
phrog_25519,PHROG,
phrog_27861,PHROG,
phrog_25222,PHROG,
phrog_25223,PHROG,
phrog_25237,PHROG,
phrog_9809,PHROG,
phrog_25829,PHROG,
phrog_26575,PHROG,
phrog_8502,PHROG,
phrog_9824,PHROG,
phrog_25841,PHROG,
phrog_25842,PHROG,
phrog_25844,PHROG,
phrog_25550,PHROG,
phrog_26875,PHROG,membrane protein
phrog_25554,PHROG,
phrog_26879,PHROG,
phrog_25263,PHROG,
phrog_26584,PHROG,
phrog_8512,PHROG,
phrog_8513,PHROG,
phrog_24801,PHROG,
phrog_9254,PHROG,
phrog_26590,PHROG,
phrog_25271,PHROG,
phrog_26597,PHROG,
phrog_8815,PHROG,
phrog_8528,PHROG,
phrog_9550,PHROG,
phrog_26890,PHROG,
phrog_26892,PHROG,
phrog_25572,PHROG,
phrog_25575,PHROG,
phrog_7212,PHROG,
phrog_7219,PHROG,
phrog_23507,PHROG,
phrog_23210,PHROG,
phrog_9274,PHROG,
phrog_23211,PHROG,
phrog_24533,PHROG,
phrog_24243,PHROG,
phrog_25292,PHROG,
phrog_25299,PHROG,
phrog_8543,PHROG,
phrog_8544,PHROG,
phrog_9866,PHROG,
phrog_8546,PHROG,
phrog_7228,PHROG,
phrog_8253,PHROG,
phrog_23224,PHROG,DNA methyltransferase
phrog_23812,PHROG,
phrog_24847,PHROG,
phrog_22206,PHROG,
phrog_9297,PHROG,
phrog_7535,PHROG,
phrog_9881,PHROG,
phrog_7242,PHROG,
phrog_22501,PHROG,
phrog_23530,PHROG,
phrog_9594,PHROG,
phrog_24567,PHROG,
phrog_6205,PHROG,
phrog_8867,PHROG,
phrog_22804,PHROG,
phrog_9895,PHROG,
phrog_24865,PHROG,
phrog_24866,PHROG,
phrog_24282,PHROG,
phrog_7846,PHROG,
phrog_7556,PHROG,
phrog_19304,PHROG,
phrog_8585,PHROG,
phrog_7265,PHROG,
phrog_23845,PHROG,
phrog_24870,PHROG,
phrog_24879,PHROG,
phrog_24587,PHROG,
phrog_6809,PHROG,
phrog_6512,PHROG,T3SS effector protein EspN
phrog_6517,PHROG,
phrog_19608,PHROG,
phrog_8591,PHROG,
phrog_8592,PHROG,
phrog_7272,PHROG,
phrog_8597,PHROG,
phrog_21214,PHROG,acetyltransferase
phrog_7277,PHROG,
phrog_21218,PHROG,
phrog_24593,PHROG,
phrog_6817,PHROG,
phrog_19900,PHROG,
phrog_6520,PHROG,
phrog_19906,PHROG,DNA binding protein
phrog_7867,PHROG,
phrog_22831,PHROG,
phrog_18002,PHROG,
phrog_19328,PHROG,
phrog_7282,PHROG,
phrog_19039,PHROG,
phrog_5503,PHROG,
phrog_23288,PHROG,
phrog_5213,PHROG,
phrog_7876,PHROG,
phrog_18308,PHROG,
phrog_20209,PHROG,
phrog_7291,PHROG,
phrog_7292,PHROG,
phrog_22556,PHROG,
phrog_21239,PHROG,
phrog_19048,PHROG,
phrog_5806,PHROG,
phrog_19920,PHROG,
phrog_18026,PHROG,
phrog_23884,PHROG,
phrog_19057,PHROG,
phrog_5528,PHROG,
phrog_6556,PHROG,
phrog_21836,PHROG,
phrog_22867,PHROG,
phrog_23891,PHROG,
phrog_21255,PHROG,
phrog_22576,PHROG,
phrog_22578,PHROG,
phrog_4509,PHROG,
phrog_5530,PHROG,
phrog_5538,PHROG,
phrog_6567,PHROG,
phrog_6270,PHROG,
phrog_18333,PHROG,
phrog_19656,PHROG,
phrog_17015,PHROG,
phrog_21555,PHROG,
phrog_19364,PHROG,
phrog_18045,PHROG,
phrog_21268,PHROG,
phrog_22299,PHROG,
phrog_5252,PHROG,
phrog_6575,PHROG,
phrog_5258,PHROG,
phrog_20534,PHROG,
phrog_19669,PHROG,
phrog_20246,PHROG,
phrog_21274,PHROG,
phrog_21279,PHROG,
phrog_4816,PHROG,
phrog_4520,PHROG,
phrog_17615,PHROG,
phrog_20830,PHROG,
phrog_18647,PHROG,
phrog_6589,PHROG,
phrog_19676,PHROG,
phrog_20252,PHROG,
phrog_18060,PHROG,
phrog_17912,PHROG,
phrog_18942,PHROG,
phrog_18945,PHROG,
phrog_20841,PHROG,
phrog_20846,PHROG,
phrog_19684,PHROG,
phrog_17044,PHROG,
phrog_19686,PHROG,
phrog_19687,PHROG,
phrog_19391,PHROG,
phrog_18075,PHROG,
phrog_21882,PHROG,
phrog_19696,PHROG,
phrog_17930,PHROG,
phrog_17932,PHROG,
phrog_16303,PHROG,
phrog_18963,PHROG,
phrog_20864,PHROG,
phrog_17355,PHROG,
phrog_21896,PHROG,
phrog_17062,PHROG,
phrog_17063,PHROG,toxin
phrog_18386,PHROG,
phrog_2213,PHROG,nucleoside triphosphate pyrophosphohydrolase
phrog_4857,PHROG,
phrog_16602,PHROG,
phrog_5886,PHROG,
phrog_17949,PHROG,
phrog_17650,PHROG,
phrog_16318,PHROG,
phrog_16024,PHROG,
phrog_16026,PHROG,
phrog_17367,PHROG,
phrog_18390,PHROG,
phrog_20293,PHROG,
phrog_2221,PHROG,
phrog_5891,PHROG,
phrog_16322,PHROG,
phrog_16325,PHROG,
phrog_17666,PHROG,
phrog_16036,PHROG,
phrog_2815,PHROG,
phrog_16627,PHROG,
phrog_16330,PHROG,primase
phrog_17094,PHROG,
phrog_16928,PHROG,
phrog_4886,PHROG,
phrog_3567,PHROG,
phrog_15022,PHROG,
phrog_16347,PHROG,
phrog_15029,PHROG,
phrog_15900,PHROG,
phrog_3863,PHROG,
phrog_3866,PHROG,
phrog_15611,PHROG,
phrog_14009,PHROG,
phrog_16062,PHROG,
phrog_15918,PHROG,
phrog_15623,PHROG,
phrog_15629,PHROG,
phrog_15336,PHROG,
phrog_15046,PHROG,
phrog_1809,PHROG,
phrog_15929,PHROG,
phrog_14315,PHROG,
phrog_15340,PHROG,
phrog_16373,PHROG,
phrog_15938,PHROG,
phrog_16961,PHROG,
phrog_14323,PHROG,
phrog_14324,PHROG,
phrog_16093,PHROG,
phrog_16095,PHROG,
phrog_14919,PHROG,
phrog_2873,PHROG,
phrog_13302,PHROG,
phrog_14624,PHROG,
phrog_13305,PHROG,
phrog_13306,PHROG,
phrog_16972,PHROG,
phrog_13010,PHROG,
phrog_2296,PHROG,
phrog_16688,PHROG,
phrog_15071,PHROG,
phrog_15078,PHROG,
phrog_14923,PHROG,
phrog_15953,PHROG,
phrog_15955,PHROG,
phrog_14638,PHROG,
phrog_16980,PHROG,
phrog_16691,PHROG,
phrog_14055,PHROG,
phrog_14930,PHROG,
phrog_15961,PHROG,
phrog_14648,PHROG,
phrog_15969,PHROG,
phrog_12009,PHROG,
phrog_13030,PHROG,RNA polymerase
phrog_16993,PHROG,
phrog_15678,PHROG,
phrog_13039,PHROG,
phrog_13622,PHROG,
phrog_1563,PHROG,
phrog_12307,PHROG,
phrog_14651,PHROG,
phrog_12011,PHROG,
phrog_15974,PHROG,
phrog_14656,PHROG,
phrog_13926,PHROG,
phrog_1570,PHROG,
phrog_14668,PHROG,
phrog_12028,PHROG,
phrog_14376,PHROG,
phrog_13056,PHROG,
phrog_13057,PHROG,
phrog_12616,PHROG,
phrog_13644,PHROG,
phrog_14965,PHROG,
phrog_13648,PHROG,
phrog_14673,PHROG,
phrog_12031,PHROG,
phrog_15995,PHROG,
phrog_13062,PHROG,
phrog_12915,PHROG,
phrog_12623,PHROG,
phrog_13946,PHROG,
phrog_11016,PHROG,membrane protein
phrog_14979,PHROG,
phrog_12042,PHROG,
phrog_14390,PHROG,
phrog_13078,PHROG,
phrog_11608,PHROG,
phrog_12929,PHROG,
phrog_14981,PHROG,
phrog_12340,PHROG,
phrog_14691,PHROG,
phrog_14692,PHROG,
phrog_14696,PHROG,
phrog_14698,PHROG,
phrog_12937,PHROG,
phrog_11322,PHROG,
phrog_11326,PHROG,
phrog_13677,PHROG,
phrog_12359,PHROG,
phrog_11039,PHROG,
phrog_12060,PHROG,
phrog_12066,PHROG,
phrog_12068,PHROG,
phrog_12947,PHROG,
phrog_12652,PHROG,
phrog_12659,PHROG,
phrog_12362,PHROG,
phrog_13687,PHROG,transcriptional regulator
phrog_12077,PHROG,
phrog_11928,PHROG,
phrog_11348,PHROG,
phrog_13696,PHROG,
phrog_12080,PHROG,
phrog_12081,PHROG,Rz-like spanin
phrog_12084,PHROG,
phrog_11930,PHROG,
phrog_11646,PHROG,
phrog_13990,PHROG,
phrog_12671,PHROG,peptidase
phrog_11352,PHROG,
phrog_37209,PHROG,
phrog_12098,PHROG,
phrog_10601,PHROG,
phrog_10604,PHROG,
phrog_11366,PHROG,
phrog_11073,PHROG,
phrog_10908,PHROG,
phrog_10615,PHROG,
phrog_37804,PHROG,
phrog_12984,PHROG,lipoprotein
phrog_11666,PHROG,
phrog_38834,PHROG,
phrog_38836,PHROG,
phrog_37518,PHROG,
phrog_37221,PHROG,
phrog_10911,PHROG,
phrog_10629,PHROG,
phrog_10335,PHROG,
phrog_11677,PHROG,
phrog_12999,PHROG,
phrog_11099,PHROG,
phrog_11972,PHROG,
phrog_11399,PHROG,
phrog_10643,PHROG,
phrog_36808,PHROG,
phrog_10649,PHROG,
phrog_11988,PHROG,
phrog_10354,PHROG,
phrog_37837,PHROG,
phrog_38860,PHROG,
phrog_38861,PHROG,
phrog_37540,PHROG,
phrog_10949,PHROG,
phrog_11995,PHROG,
phrog_36822,PHROG,
phrog_36823,PHROG,
phrog_35211,PHROG,
phrog_36539,PHROG,
phrog_10083,PHROG,
phrog_35805,PHROG,
phrog_10671,PHROG,
phrog_35516,PHROG,
phrog_35221,PHROG,
phrog_36543,PHROG,
phrog_36252,PHROG,
phrog_10975,PHROG,
phrog_10976,PHROG,
phrog_34200,PHROG,
phrog_10687,PHROG,
phrog_35527,PHROG,
phrog_37872,PHROG,
phrog_37874,PHROG,
phrog_10986,PHROG,
phrog_35530,PHROG,
phrog_34210,PHROG,
phrog_34214,PHROG,
phrog_36857,PHROG,
phrog_37881,PHROG,
phrog_37884,PHROG,
phrog_35244,PHROG,
phrog_10997,PHROG,
phrog_37899,PHROG,
phrog_34810,PHROG,
phrog_34529,PHROG,
phrog_36290,PHROG,
phrog_35859,PHROG,
phrog_35565,PHROG,
phrog_34245,PHROG,
phrog_34249,PHROG,
phrog_36596,PHROG,
phrog_35588,PHROG,
phrog_34271,PHROG,
phrog_33524,PHROG,
phrog_33829,PHROG,
phrog_32218,PHROG,
phrog_33543,PHROG,
phrog_34883,PHROG,
phrog_32229,PHROG,
phrog_34895,PHROG,
phrog_32533,PHROG,
phrog_33274,PHROG,
phrog_31809,PHROG,
phrog_33579,PHROG,
phrog_30205,PHROG,
phrog_32550,PHROG,
phrog_33874,PHROG,
phrog_32559,PHROG,
phrog_29048,PHROG,
phrog_33589,PHROG,
phrog_29343,PHROG,
phrog_28025,PHROG,
phrog_31241,PHROG,
phrog_32271,PHROG,
phrog_33598,PHROG,
phrog_28907,PHROG,
phrog_28322,PHROG,
phrog_31542,PHROG,
phrog_32864,PHROG,
phrog_32865,PHROG,
phrog_29357,PHROG,
phrog_33896,PHROG,
phrog_32576,PHROG,
phrog_32280,PHROG,
phrog_28620,PHROG,
phrog_30813,PHROG,
phrog_31559,PHROG,
phrog_28634,PHROG,
phrog_27022,PHROG,
phrog_30242,PHROG,
phrog_27611,PHROG,
phrog_28935,PHROG,
phrog_29671,PHROG,
phrog_32893,PHROG,
phrog_28062,PHROG,
phrog_28065,PHROG,
phrog_28067,PHROG,
phrog_31280,PHROG,
phrog_27913,PHROG,
phrog_28946,PHROG,
phrog_29974,PHROG,
phrog_26014,PHROG,
phrog_30555,PHROG,
phrog_28368,PHROG,
phrog_30262,PHROG,
phrog_27923,PHROG,
phrog_26607,PHROG,
phrog_27636,PHROG,
phrog_28957,PHROG,
phrog_29698,PHROG,
phrog_31596,PHROG,
phrog_27642,PHROG,
phrog_26037,PHROG,
phrog_31895,PHROG,
phrog_30288,PHROG,
phrog_26620,PHROG,
phrog_26337,PHROG,
phrog_28398,PHROG,
phrog_9009,PHROG,
phrog_25606,PHROG,
phrog_27666,PHROG,
phrog_25029,PHROG,
phrog_28691,PHROG,
phrog_9014,PHROG,Gp5.9-like inihibitor of recBCD nuclease
phrog_25322,PHROG,
phrog_26644,PHROG,
phrog_26646,PHROG,
phrog_27968,PHROG,
phrog_28999,PHROG,
phrog_9601,PHROG,
phrog_9606,PHROG,
phrog_27978,PHROG,
phrog_26362,PHROG,
phrog_27686,PHROG,
phrog_27688,PHROG,
phrog_26368,PHROG,
phrog_26073,PHROG,
phrog_8002,PHROG,
phrog_8009,PHROG,
phrog_25929,PHROG,
phrog_26950,PHROG,
phrog_26951,PHROG,
phrog_26958,PHROG,
phrog_9918,PHROG,
phrog_26083,PHROG,
phrog_8306,PHROG,
phrog_9629,PHROG,
phrog_9335,PHROG,
phrog_25934,PHROG,
phrog_25936,PHROG,
phrog_24303,PHROG,
phrog_9045,PHROG,
phrog_25640,PHROG,
phrog_26966,PHROG,
phrog_24011,PHROG,
phrog_8603,PHROG,
phrog_8606,PHROG,
phrog_8607,PHROG,
phrog_25942,PHROG,
phrog_25947,PHROG,hol-like chemotaxis
phrog_9053,PHROG,
phrog_26971,PHROG,
phrog_26972,PHROG,
phrog_9059,PHROG,
phrog_24020,PHROG,
phrog_26683,PHROG,
phrog_26686,PHROG,
phrog_8619,PHROG,
phrog_24903,PHROG,
phrog_8327,PHROG,
phrog_25956,PHROG,
phrog_9063,PHROG,
phrog_23003,PHROG,
phrog_26980,PHROG,
phrog_24327,PHROG,
phrog_24328,PHROG,
phrog_26693,PHROG,
phrog_25082,PHROG,
phrog_7010,PHROG,
phrog_8331,PHROG,
phrog_7016,PHROG,
phrog_9368,PHROG,
phrog_9072,PHROG,thymidylate synthase complementing protein
phrog_9076,PHROG,
phrog_25670,PHROG,
phrog_25677,PHROG,
phrog_24045,PHROG,
phrog_25090,PHROG,
phrog_8340,PHROG,
phrog_24925,PHROG,
phrog_9083,PHROG,
phrog_23023,PHROG,
phrog_7902,PHROG,
phrog_7908,PHROG,
phrog_25390,PHROG,
phrog_25397,PHROG,
phrog_24932,PHROG,
phrog_8354,PHROG,
phrog_7039,PHROG,chemotaxis inhibition protein
phrog_24643,PHROG,
phrog_25980,PHROG,
phrog_9091,PHROG,
phrog_9092,PHROG,inhibitor of host Lon protease
phrog_25690,PHROG,
phrog_7914,PHROG,
phrog_24064,PHROG,
phrog_8944,PHROG,goF mRNA metabolism modulator
phrog_9973,PHROG,
phrog_22308,PHROG,
phrog_24652,PHROG,
phrog_23331,PHROG,
phrog_22015,PHROG,
phrog_24070,PHROG,
phrog_24076,PHROG,
phrog_8951,PHROG,
phrog_7637,PHROG,
phrog_6001,PHROG,
phrog_6003,PHROG,
phrog_8370,PHROG,
phrog_8371,PHROG,
phrog_23633,PHROG,
phrog_24955,PHROG,
phrog_8377,PHROG,
phrog_24958,PHROG,
phrog_24374,PHROG,
phrog_24084,PHROG,
phrog_24088,PHROG,
phrog_7351,PHROG,
phrog_6019,PHROG,
phrog_23934,PHROG,
phrog_8388,PHROG,
phrog_23646,PHROG,
phrog_22038,PHROG,
phrog_7945,PHROG,
phrog_22914,PHROG,
phrog_7368,PHROG,
phrog_22626,PHROG,
phrog_21307,PHROG,
phrog_21309,PHROG,
phrog_8390,PHROG,
phrog_19116,PHROG,
phrog_22049,PHROG,
phrog_6037,PHROG,
phrog_8694,PHROG,
phrog_7379,PHROG,
phrog_21318,PHROG,
phrog_24691,PHROG,
phrog_24695,PHROG,
phrog_6913,PHROG,
phrog_23377,PHROG,
phrog_22935,PHROG,
phrog_6044,PHROG,
phrog_18106,PHROG,
phrog_21326,PHROG,
phrog_24994,PHROG,
phrog_24995,PHROG,
phrog_5604,PHROG,
phrog_19721,PHROG,
phrog_7978,PHROG,
phrog_18405,PHROG,
phrog_5029,PHROG,
phrog_7390,PHROG,
phrog_18117,PHROG,
phrog_21330,PHROG,
phrog_22652,PHROG,
phrog_21332,PHROG,
phrog_22653,PHROG,
phrog_19140,PHROG,
phrog_19144,PHROG,
phrog_22659,PHROG,
phrog_22362,PHROG,
phrog_21043,PHROG,
phrog_22364,PHROG,
phrog_21045,PHROG,
phrog_5905,PHROG,
phrog_6642,PHROG,
phrog_18709,PHROG,
phrog_19738,PHROG,
phrog_21632,PHROG,
phrog_22955,PHROG,
phrog_18127,PHROG,
phrog_21340,PHROG,
phrog_19152,PHROG,
phrog_23989,PHROG,
phrog_5917,PHROG,Erf-like ssDNA annealing protein
phrog_6658,PHROG,
phrog_21931,PHROG,
phrog_19742,PHROG,
phrog_17103,PHROG,
phrog_18132,PHROG,
phrog_18136,PHROG,
phrog_21351,PHROG,
phrog_21359,PHROG,
phrog_20915,PHROG,
phrog_17403,PHROG,transcriptional regulator
phrog_18430,PHROG,toxin
phrog_21944,PHROG,
phrog_21650,PHROG,
phrog_19464,PHROG,
phrog_4909,PHROG,
phrog_5930,PHROG,
phrog_21073,PHROG,
phrog_21076,PHROG,
phrog_17412,PHROG,
phrog_18734,PHROG,
phrog_5355,PHROG,
phrog_18442,PHROG,
phrog_18151,PHROG,
phrog_20053,PHROG,
phrog_21378,PHROG,
phrog_21082,PHROG,
phrog_21089,PHROG,
phrog_6970,PHROG,
phrog_3010,PHROG,
phrog_20931,PHROG,
phrog_20935,PHROG,
phrog_6685,PHROG,
phrog_21960,PHROG,
phrog_6689,PHROG,
phrog_19481,PHROG,
phrog_20061,PHROG,
phrog_5958,PHROG,
phrog_5661,PHROG,
phrog_6983,PHROG,
phrog_6984,PHROG,
phrog_6693,PHROG,
phrog_21971,PHROG,
phrog_21975,PHROG,
phrog_18174,PHROG,
phrog_18177,PHROG,
phrog_20076,PHROG,
phrog_3619,PHROG,
phrog_6991,PHROG,
phrog_17735,PHROG,
phrog_5677,PHROG,
phrog_3039,PHROG,
phrog_20959,PHROG,
phrog_20662,PHROG,
phrog_18476,PHROG,
phrog_20377,PHROG,
phrog_20082,PHROG,membrane protein
phrog_20083,PHROG,
phrog_2309,PHROG,
phrog_4650,PHROG,
phrog_17743,PHROG,
phrog_5683,PHROG,
phrog_16110,PHROG,
phrog_18772,PHROG,
phrog_17165,PHROG,
phrog_18487,PHROG,
phrog_18488,PHROG,
phrog_3053,PHROG,
phrog_17461,PHROG,
phrog_2904,PHROG,
phrog_16712,PHROG,
phrog_2033,PHROG,excisionase
phrog_3655,PHROG,
phrog_15402,PHROG,
phrog_3659,PHROG,
phrog_16727,PHROG,single strand DNA binding protein
phrog_16729,PHROG,
phrog_15112,PHROG,
phrog_3368,PHROG,
phrog_17195,PHROG,
phrog_3952,PHROG,
phrog_15700,PHROG,
phrog_4985,PHROG,
phrog_3669,PHROG,
phrog_15128,PHROG,
phrog_17786,PHROG,
phrog_17789,PHROG,
phrog_17492,PHROG,
phrog_16157,PHROG,
phrog_3969,PHROG,
phrog_15715,PHROG,
phrog_3380,PHROG,
phrog_15131,PHROG,
phrog_16456,PHROG,
phrog_2366,PHROG,
phrog_1900,PHROG,mobile element MPME
phrog_14705,PHROG,membrane protein
phrog_14415,PHROG,
phrog_15738,PHROG,
phrog_15442,PHROG,
phrog_16763,PHROG,
phrog_15445,PHROG,
phrog_14127,PHROG,
phrog_15156,PHROG,
phrog_15157,PHROG,
phrog_15158,PHROG,
phrog_16188,PHROG,
phrog_1628,PHROG,
phrog_15748,PHROG,
phrog_15453,PHROG,
phrog_16774,PHROG,
phrog_15459,PHROG,
phrog_15163,PHROG,
